"Pre","In_p","Post","Classifier","Mean.Difference","Disparate.Impact","Theil.Index","Average.Odds.Difference","Equal.Opportunity.Difference","Accuracy","Precision","Recall","Dataset","Sens_Attr","Valid","Time","Failed","Orig.Mean.Difference","Orig.Disparate.Impact","AUC","Orig.Theil","Orig.Av.Odds","Orig.Eq.Opp.Diff","Ovr_Rank","Combo"
"rw1","-","-","Random Forest",-0.0996367674335362,0.578709755090809,0.118466601395121,-0.0365516959507155,-0.0269426751592357,0.844095532950022,0.706408345752608,0.634538152610442,"Adult","Race","Valid",3.13,"",-0.104111483518271,0.603141919758867,0.886943858862697,0.117377517105006,-0.0268120199209308,-0.00537236648701611,2,"rw1+-+-+Random Forest"
"di1","gsr_eo2","cpp3","-",-0.0762214864469103,0.659975249680641,0.13042987464365,0.00182329031987071,0.0405830475257227,0.832596196373286,0.688244432936302,0.593038821954485,"Adult","Race","Valid",26.78,"",-0.104111483518271,0.603141919758867,0.874026427299345,0.135709076877824,0.0274844577922654,0.054390004899559,59,"di1+gsr_eo2+cpp3+-"
"rw1","-","-","Naive Bayes",-0.114069262308418,0.638803882474768,0.100609861466199,-0.0366961669612188,-0.012672709456149,0.822313135780628,0.61688790560472,0.746541722445337,"Adult","Race","Valid",0.16,"",-0.104111483518271,0.603141919758867,0.892815910611922,0.0977713393612707,-0.104042276209906,-0.10609015188633,33,"rw1+-+-+Naive Bayes"
"-","pr1","eop2","-",-0.0942402959686002,0.605255179007558,0.143233712426121,-0.00369090451003149,0.00032560032560025,0.818111455108359,0.658510638297872,0.552431950022311,"Adult","Sex","Valid",40.19,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,35,"-+pr1+eop2+-"
"-","-","roc1","Logistic Regression",-0.0261580326055124,0.924176790733649,0.104714687866143,0.0369410418782085,0.0444879960803528,0.787262273330385,0.551344347262715,0.759482373940205,"Adult","Race","Valid",20.12,"",-0.104111483518271,0.603141919758867,0.874550679566716,0.135709076877824,0.0274844577922654,0.054390004899559,27,"-+-+roc1+Logistic Regression"
"rw1","-","-","Logistic Regression",-0.00745826689661905,0.96095200776871,0.137497083107802,0.0705942685671675,0.112128858402744,0.83624502432552,0.721187427240978,0.552878179384203,"Adult","Race","Valid",0.31,"",-0.104111483518271,0.603141919758867,0.871884323023881,0.135709076877824,0.0274844577922654,0.054390004899559,4,"rw1+-+-+Logistic Regression"
"di1","-","roc2","Logistic Regression",-0.00388858156259153,0.988540467970848,0.104123558628276,0.0592367484186169,0.0659578637922587,0.790026536930562,0.555809399477807,0.759928603302097,"Adult","Race","Valid",24.2,"",-0.104111483518271,0.603141919758867,0.873529527324186,0.135709076877824,0.0274844577922654,0.054390004899559,25,"di1+-+roc2+Logistic Regression"
"rw1","-","roc2","Random Forest",-0.0442574273534867,0.88488037953523,0.0879382990750661,0.0382489706817519,0.0674644781969623,0.787041132242371,0.546039169833382,0.833556448014279,"Adult","Race","Valid",25.89,"",-0.104111483518271,0.603141919758867,0.887120960035284,0.117377517105006,-0.0268120199209308,-0.00537236648701611,15,"rw1+-+roc2+Random Forest"
"di1","gsr_eo2","-","-",-0.11208266896619,0.568955430273375,0.110331897373163,-0.051845065623233,-0.0505487506124449,0.842879256965944,0.68552036199095,0.676037483266399,"Adult","Race","Valid",27.16,"",-0.104111483518271,0.603141919758867,0.898559367231941,0.135709076877824,0.0274844577922654,0.054390004899559,31,"di1+gsr_eo2+-+-"
"rw1","pr2","eop3","-",-0.0942402959686002,0.605255179007558,0.142914400123664,-0.00811629352888842,-0.0108669108669108,0.818553737284387,0.659574468085106,0.553324408746095,"Adult","Sex","Valid",42.37,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,32,"rw1+pr2+eop3+-"
"-","pr1","-","-",-0.109746265985487,0.507597491714482,0.123810495681265,-0.0664764112364415,-0.0839147476727095,0.845201238390093,0.724027703782632,0.606425702811245,"Adult","Race","Valid",49.8,"",-0.104111483518271,0.603141919758867,0.898831971851671,0.135709076877824,0.0274844577922654,0.054390004899559,52,"-+pr1+-+-"
"rw1","pr2","-","-",-0.109746265985487,0.507597491714482,0.123810495681265,-0.0664764112364415,-0.0839147476727095,0.845201238390093,0.724027703782632,0.606425702811245,"Adult","Race","Valid",47.86,"",-0.104111483518271,0.603141919758867,0.898831971851671,0.135709076877824,0.0274844577922654,0.054390004899559,52,"rw1+pr2+-+-"
"-","pr1","cpp2","-",-0.074784826396798,0.602034234359037,0.145794004049326,-0.0118393700407885,0.0121166095051446,0.831932773109244,0.724610591900312,0.518964747880411,"Adult","Race","Valid",50.37,"",-0.104111483518271,0.603141919758867,0.869264012785918,0.135709076877824,0.0274844577922654,0.054390004899559,66,"-+pr1+cpp2+-"
"di1","egr_fp2","roc3","-",-0.00435684182035256,0.986284517623507,0.121161613097256,0.0619477050320045,0.0121693121693122,0.779632905793897,0.543356643356643,0.693440428380187,"Adult","Sex","Valid",86.17,"",-0.192252028933409,0.381335005305296,0.796628426587924,0.135709076877824,-0.0900581249304337,-0.097028897028897,16,"di1+egr_fp2+roc3+-"
"rw1","egr_fp2","cpp3","-",-0.134849938528608,0.426463408300005,0.130183448862179,-0.0193434607533721,0.00870980870980875,0.845643520566121,0.744643891140706,0.573850959393128,"Adult","Sex","Valid",55.24,"",-0.192252028933409,0.381335005305296,0.775261629266507,0.135709076877824,-0.0900581249304337,-0.097028897028897,22,"rw1+egr_fp2+cpp3+-"
"rw1","-","eop2","Naive Bayes",-0.10140204066815,0.693627813540146,0.117364319913162,-0.0174026824871406,-0.0424094424094424,0.798319327731092,0.577422948384701,0.693886657742079,"Adult","Sex","Valid",0.15,"",-0.192252028933409,0.381335005305296,0.88956931815327,0.0977713393612707,-0.196850325839796,-0.189458689458689,43,"rw1+-+eop2+Naive Bayes"
"di1","-","roc2","Random Forest",-0.0193953174319091,0.949918496641137,0.0924029504684228,0.0656355724201383,0.102163155316022,0.774988942945599,0.529614721104083,0.821954484605087,"Adult","Race","Valid",26.73,"",-0.104111483518271,0.603141919758867,0.883453227547523,0.117377517105006,-0.0268120199209308,-0.00537236648701611,24,"di1+-+roc2+Random Forest"
"rw1","-","-","Naive Bayes",-0.171962472808595,0.480439264966777,0.108726930386213,-0.029066572167116,0.0231176231176231,0.826514816452897,0.635265700483092,0.704149933065596,"Adult","Sex","Valid",0.12,"",-0.192252028933409,0.381335005305296,0.88956931815327,0.0977713393612707,-0.196850325839796,-0.189458689458689,33,"rw1+-+-+Naive Bayes"
"di1","pr2","eop3","-",-0.0914648132066795,0.640175295004512,0.148946715226143,-0.00630150155334085,-0.00272690272690268,0.800199026979213,0.607001972386588,0.549308344489067,"Adult","Sex","Valid",58.69,"",-0.192252028933409,0.381335005305296,0.898798716187041,0.135709076877824,-0.0900581249304337,-0.097028897028897,37,"di1+pr2+eop3+-"
"rw1","-","eop2","Logistic Regression",-0.0605292701181218,0.71716653362223,0.142542750489076,-0.0152103896791198,-0.019140127388535,0.820433436532508,0.665949435180204,0.552431950022311,"Adult","Race","Valid",0.3,"",-0.104111483518271,0.603141919758867,0.871884323023881,0.135709076877824,0.0274844577922654,0.054390004899559,12,"rw1+-+eop2+Logistic Regression"
"-","pr1","roc2","-",-0.0447206876269645,0.880390843382938,0.100370899270104,0.0960570132465917,0.138909238909239,0.781070322865989,0.54016620498615,0.783132530120482,"Adult","Sex","Valid",61.21,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,40,"-+pr1+roc2+-"
"rw1","pr2","roc3","-",-0.0447206876269645,0.880390843382938,0.100370899270104,0.0960570132465917,0.138909238909239,0.781070322865989,0.54016620498615,0.783132530120482,"Adult","Sex","Valid",62.05,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,40,"rw1+pr2+roc3+-"
"-","egr_fp1","-","-",-0.116055590477296,0.510845390656329,0.134337385599163,-0.0146051053677351,-0.00341880341880352,0.835360459973463,0.70865704772475,0.5698348951361,"Adult","Sex","Valid",64.58,"",-0.192252028933409,0.381335005305296,0.77819780272543,0.135709076877824,-0.0900581249304337,-0.097028897028897,11,"-+egr_fp1+-+-"
"-","-","eop1","Naive Bayes",-0.0757677928983612,0.774770422088058,0.135701372174666,0.0105904895923034,0.0113553113553114,0.760614772224679,0.513484740951029,0.645693886657742,"Adult","Sex","Valid",0.16,"",-0.192252028933409,0.381335005305296,0.892774652598012,0.0977713393612707,-0.196850325839796,-0.189458689458689,38,"-+-+eop1+Naive Bayes"
"di1","pr2","roc3","-",-0.046119419919662,0.871684212282075,0.102298557757744,0.0994450692914382,0.149084249084249,0.788920831490491,0.553307642903019,0.768853190539938,"Adult","Sex","Valid",77.96,"",-0.192252028933409,0.381335005305296,0.898798716187041,0.135709076877824,-0.0900581249304337,-0.097028897028897,46,"di1+pr2+roc3+-"
"rw1","-","cpp2","Naive Bayes",-0.0803931697634311,0.71505291081572,0.119933210901046,0.0139125471166853,0.0735595296423321,0.812361786819991,0.611020408163265,0.668005354752343,"Adult","Race","Valid",0.26,"",-0.104111483518271,0.603141919758867,0.874203397285879,0.0977713393612707,-0.104042276209906,-0.10609015188633,58,"rw1+-+cpp2+Naive Bayes"
"rw1","egr_fp2","cpp3","-",-0.0469774006703329,0.742253753726946,0.142055977527613,0.0327837239852052,0.0796668299853013,0.837903582485626,0.743864065449969,0.527443105756359,"Adult","Race","Valid",61.7,"",-0.104111483518271,0.603141919758867,0.776854555924385,0.135709076877824,0.0274844577922654,0.054390004899559,22,"rw1+egr_fp2+cpp3+-"
"rw1","pr2","cpp3","-",-0.0686151605870294,0.622471040051564,0.151605988430686,-0.000396137865122225,0.0346545810877021,0.827067669172932,0.717405266538215,0.498438197233378,"Adult","Race","Valid",48.37,"",-0.104111483518271,0.603141919758867,0.861139234121388,0.135709076877824,0.0274844577922654,0.054390004899559,67,"rw1+pr2+cpp3+-"
"rw1","-","roc2","Logistic Regression",0.0336097914158342,1.10150783276987,0.103866297259709,0.104394859761316,0.121837334639882,0.792569659442725,0.560092196246296,0.759036144578313,"Adult","Race","Valid",21.88,"",-0.104111483518271,0.603141919758867,0.871884323023881,0.135709076877824,0.0274844577922654,0.054390004899559,36,"rw1+-+roc2+Logistic Regression"
"di1","-","eop2","Logistic Regression",-0.0964369240456946,0.606356126143681,0.143572166197228,-0.0084658601442134,-0.0072853072853073,0.814352056612119,0.64559585492228,0.556001784917448,"Adult","Sex","Valid",5.39,"",-0.192252028933409,0.381335005305296,0.88158822101413,0.135709076877824,-0.0900581249304337,-0.097028897028897,9,"di1+-+eop2+Logistic Regression"
"rw1","-","cpp2","Random Forest",-0.0658520711984641,0.67388344116865,0.13953037943731,0.0185948522453432,0.0716389024987751,0.831932773109244,0.706827309236948,0.549754573850959,"Adult","Race","Valid",3.63,"",-0.104111483518271,0.603141919758867,0.863228995161399,0.117377517105006,-0.0268120199209308,-0.00537236648701611,62,"rw1+-+cpp2+Random Forest"
"-","egr_fp1","cpp2","-",-0.136875596867568,0.417847985910106,0.131262813663176,-0.0303564771283188,-0.0140822140822141,0.84453781512605,0.742591516560139,0.570281124497992,"Adult","Sex","Valid",64.47,"",-0.192252028933409,0.381335005305296,0.77464508761031,0.135709076877824,-0.0900581249304337,-0.097028897028897,26,"-+egr_fp1+cpp2+-"
"-","egr_fp1","eop2","-",-0.0564072109596173,0.72503251800387,0.141290468604078,0.0154995591615195,0.0506589906908378,0.826957098628925,0.689461883408072,0.548862115127175,"Adult","Race","Valid",56.29,"",-0.104111483518271,0.603141919758867,0.77819780272543,0.135709076877824,0.0274844577922654,0.054390004899559,39,"-+egr_fp1+eop2+-"
"rw1","-","roc2","Naive Bayes",-0.0278819447297024,0.921089814869218,0.106892730468032,0.112789678898685,0.15978835978836,0.781733746130031,0.542884677160296,0.754127621597501,"Adult","Sex","Valid",19.15,"",-0.192252028933409,0.381335005305296,0.88956931815327,0.0977713393612707,-0.196850325839796,-0.189458689458689,45,"rw1+-+roc2+Naive Bayes"
"di1","-","-","Random Forest",-0.115575070775438,0.542172071979169,0.120112503573021,-0.0540986530751214,-0.0452719255267027,0.833701901813357,0.672437997192326,0.641231593038822,"Adult","Race","Valid",7.2,"",-0.104111483518271,0.603141919758867,0.883412527074342,0.117377517105006,-0.0268120199209308,-0.00537236648701611,42,"di1+-+-+Random Forest"
"-","pr1","-","-",-0.193286950945674,0.289255601178001,0.122404355610112,-0.102220422427366,-0.113431013431013,0.846528084918178,0.726020137784844,0.611334225792057,"Adult","Sex","Valid",43.03,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,52,"-+pr1+-+-"
"rw1","pr2","-","-",-0.193286950945674,0.289255601178001,0.122404355610112,-0.102220422427366,-0.113431013431013,0.846528084918178,0.726020137784844,0.611334225792057,"Adult","Sex","Valid",42.27,"",-0.192252028933409,0.381335005305296,0.899310145017655,0.135709076877824,-0.0900581249304337,-0.097028897028897,52,"rw1+pr2+-+-"
"rw1","-","roc2","Random Forest",-0.0281012078678942,0.918574775487121,0.107689889460315,0.119046947618349,0.175010175010175,0.786488279522335,0.551020408163265,0.746987951807229,"Adult","Sex","Valid",23.76,"",-0.192252028933409,0.381335005305296,0.887958484599052,0.118550378100193,-0.0961766960931718,-0.0980870980870981,15,"rw1+-+roc2+Random Forest"
"-","egr_fp1","roc2","-",-0.0469900333524213,0.840783630724554,0.128073617835624,0.0417835352888461,0.0302401302401303,0.794449358690845,0.575494071146245,0.64970995091477,"Adult","Sex","Valid",86.43,"",-0.192252028933409,0.381335005305296,0.77819780272543,0.135709076877824,-0.0900581249304337,-0.097028897028897,20,"-+egr_fp1+roc2+-"
"rw1","-","eop2","Random Forest",-0.0973684870799057,0.651854709923582,0.127225156980264,-0.0246707502695546,-0.0608058608058608,0.816452896948253,0.62962962962963,0.62962962962963,"Adult","Sex","Valid",3.13,"",-0.192252028933409,0.381335005305296,0.887217185005723,0.118550378100193,-0.0961766960931718,-0.0980870980870981,1,"rw1+-+eop2+Random Forest"
"rw1","egr_fp2","roc3","-",-0.0469900333524213,0.840783630724554,0.128073617835624,0.0417835352888461,0.0302401302401303,0.794449358690845,0.575494071146245,0.64970995091477,"Adult","Sex","Valid",76.27,"",-0.192252028933409,0.381335005305296,0.77819780272543,0.135709076877824,-0.0900581249304337,-0.097028897028897,20,"rw1+egr_fp2+roc3+-"
"-","-","eop1","Random Forest",-0.10054286222437,0.64997041325208,0.125837390850298,-0.025060315484371,-0.0578754578754579,0.814352056612119,0.622173913043478,0.63855421686747,"Adult","Sex","Valid",3.13,"",-0.192252028933409,0.381335005305296,0.888640750468186,0.118550378100193,-0.0961766960931718,-0.0980870980870981,3,"-+-+eop1+Random Forest"
"di1","pr2","-","-",-0.150620301975204,0.428934722530659,0.110326946673436,-0.111769574758732,-0.142408133268006,0.843874391862008,0.688838268792711,0.674698795180723,"Adult","Race","Valid",57.54,"",-0.104111483518271,0.603141919758867,0.898582980721619,0.135709076877824,0.0274844577922654,0.054390004899559,65,"di1+pr2+-+-"
"-","egr_fp1","cpp2","-",-0.0441496371741889,0.753951162453302,0.145354562155577,0.038646803208232,0.0919157275845174,0.834807607253428,0.738353541799617,0.516287371709058,"Adult","Race","Valid",56.57,"",-0.104111483518271,0.603141919758867,0.776997187961344,0.135709076877824,0.0274844577922654,0.054390004899559,26,"-+egr_fp1+cpp2+-"
"di1","-","eop2","Random Forest",-0.108461314544129,0.631267906619679,0.126608361289656,-0.0240435040646858,-0.0420431420431421,0.810482087571871,0.612654980761009,0.639446675591254,"Adult","Sex","Valid",6.76,"",-0.192252028933409,0.381335005305296,0.887488149799781,0.118550378100193,-0.0961766960931718,-0.0980870980870981,7,"di1+-+eop2+Random Forest"
"rw1","egr_fp2","-","-",-0.118747697737049,0.500191351116449,0.134484194935864,-0.0241632628651564,-0.0226292226292226,0.83547103051747,0.709515859766277,0.568942436412316,"Adult","Sex","Valid",56.92,"",-0.192252028933409,0.381335005305296,0.77819780272543,0.135709076877824,-0.0900581249304337,-0.097028897028897,5,"rw1+egr_fp2+-+-"
"-","-","roc1","Random Forest",-0.0305323087287157,0.918410588010523,0.103635643758071,0.110802652886259,0.158567358567358,0.772114108801415,0.527322404371585,0.775100401606426,"Adult","Sex","Valid",23.51,"",-0.192252028933409,0.381335005305296,0.887308162534011,0.118550378100193,-0.0961766960931718,-0.0980870980870981,8,"-+-+roc1+Random Forest"
"di1","-","roc2","Random Forest",-0.0398496043604832,0.883253712080704,0.109131473970767,0.108995495005551,0.168701668701669,0.789694825298541,0.557089929269114,0.738063364569389,"Adult","Sex","Valid",24.63,"",-0.192252028933409,0.381335005305296,0.887242274338506,0.118550378100193,-0.0961766960931718,-0.0980870980870981,24,"di1+-+roc2+Random Forest"
"di1","egr_fp2","eop3","-",-0.0660692785786339,0.675697799784371,0.150134177281572,-0.00690490687846235,0.0141768740813327,0.816452896948253,0.665150653780557,0.522088353413655,"Adult","Race","Valid",84.89,"",-0.104111483518271,0.603141919758867,0.786518245389155,0.135709076877824,0.0274844577922654,0.054390004899559,50,"di1+egr_fp2+eop3+-"
"rw1","-","-","Random Forest",-0.182325570345055,0.343843716663537,0.120120460640417,-0.082437618887361,-0.0835978835978836,0.844316674038036,0.711099847947288,0.626059794734494,"Adult","Sex","Valid",3,"",-0.192252028933409,0.381335005305296,0.887704803567579,0.118550378100193,-0.0961766960931718,-0.0980870980870981,2,"rw1+-+-+Random Forest"
"rw1","egr_fp2","eop3","-",-0.0490717841918584,0.745819919432318,0.145727639934995,0.0220406837420086,0.0581969622733953,0.827178239716939,0.701306413301663,0.526996876394467,"Adult","Race","Valid",55.11,"",-0.104111483518271,0.603141919758867,0.77819780272543,0.135709076877824,0.0274844577922654,0.054390004899559,49,"rw1+egr_fp2+eop3+-"
"-","-","cpp1","Random Forest",-0.0599394747974358,0.694210417098983,0.142603557318656,0.0271803071201825,0.0858476237138658,0.830605926581159,0.708898055391868,0.536813922356091,"Adult","Race","Valid",3.17,"",-0.104111483518271,0.603141919758867,0.860677492008638,0.117377517105006,-0.0268120199209308,-0.00537236648701611,64,"-+-+cpp1+Random Forest"
"di1","-","roc2","Naive Bayes",-0.0400341184544958,0.845109727455316,0.129817251781591,0.116249391634844,0.2002849002849,0.814241486068111,0.626408292023434,0.620258813029897,"Adult","Sex","Valid",22.54,"",-0.192252028933409,0.381335005305296,0.890035750167443,0.0977713393612707,-0.196850325839796,-0.189458689458689,51,"di1+-+roc2+Naive Bayes"
"rw1","-","cpp2","Naive Bayes",-0.182428374226556,0.448817996996565,0.110875961802038,-0.0596630732730006,-0.0338624338624339,0.825519681556833,0.635140644109254,0.695225345827755,"Adult","Sex","Valid",0.22,"",-0.192252028933409,0.381335005305296,0.885099546929285,0.0977713393612707,-0.196850325839796,-0.189458689458689,58,"rw1+-+cpp2+Naive Bayes"
"rw1","-","eop2","Logistic Regression",-0.0892727369213146,0.574485277464392,0.150937022092503,-0.0093329031938,-0.0143264143264143,0.823308270676692,0.696876913655848,0.50780901383311,"Adult","Sex","Valid",0.28,"",-0.192252028933409,0.381335005305296,0.861645710678473,0.135709076877824,-0.0900581249304337,-0.097028897028897,12,"rw1+-+eop2+Logistic Regression"
"di1","-","cpp2","Naive Bayes",-0.111676727083401,0.691898958613879,0.110828829478476,-0.000728900191436996,0.0845761881430671,0.773551525873507,0.530761874402295,0.742971887550201,"Adult","Race","Valid",4.35,"",-0.104111483518271,0.603141919758867,0.865639309323793,0.0977713393612707,-0.104042276209906,-0.10609015188633,70,"di1+-+cpp2+Naive Bayes"
"di1","-","roc2","Logistic Regression",-0.0536346501037697,0.837869810173396,0.11311925350433,0.0932751314598904,0.153561253561254,0.794117647058823,0.566890222379103,0.716644355198572,"Adult","Sex","Valid",22.37,"",-0.192252028933409,0.381335005305296,0.88158822101413,0.135709076877824,-0.0900581249304337,-0.097028897028897,25,"di1+-+roc2+Logistic Regression"
"-","-","-","Random Forest",-0.195895682703258,0.319955740752731,0.118550378100193,-0.0961766960931718,-0.0980870980870981,0.843210968597966,0.70320987654321,0.635430611334226,"Adult","Sex","Valid",3,"",-0.192252028933409,0.381335005305296,0.88795064623234,0.118550378100193,-0.0961766960931718,-0.0980870980870981,10,"-+-+-+Random Forest"
"-","-","roc1","Logistic Regression",-0.0481605099427784,0.858291136201268,0.113755981906521,0.0948749347244246,0.151648351648352,0.785493144626272,0.551347662913681,0.721106648817492,"Adult","Sex","Valid",20.57,"",-0.192252028933409,0.381335005305296,0.874550679566716,0.135709076877824,-0.0900581249304337,-0.097028897028897,27,"-+-+roc1+Logistic Regression"
"di1","-","-","Naive Bayes",-0.177486495720933,0.585580751287857,0.0821129673309331,-0.0885881787772564,-0.0496717295443411,0.777532065457762,0.531378459852014,0.865238732708612,"Adult","Race","Valid",5.76,"",-0.104111483518271,0.603141919758867,0.892892949621997,0.0977713393612707,-0.104042276209906,-0.10609015188633,60,"di1+-+-+Naive Bayes"
"di1","gsr_eo2","-","-",-0.0131073838721359,0.718307036359255,0.25904746204799,0.00249591356615077,0.00223850223850225,0.761278195488722,0.607329842931937,0.103525211958947,"Adult","Sex","Valid",20.79,"",-0.192252028933409,0.381335005305296,0.411199143512492,0.135709076877824,-0.0900581249304337,-0.097028897028897,31,"di1+gsr_eo2+-+-"
"-","gsr_eo1","roc2","-",-0.0131532491620839,0.721165453730211,0.256775425712996,0.00330925936876428,0.0142699657030867,0.762383900928793,0.61219512195122,0.112003569834895,"Adult","Race","Valid",39.13,"",-0.104111483518271,0.603141919758867,0.43469571362032,0.135709076877824,0.0274844577922654,0.054390004899559,29,"-+gsr_eo1+roc2+-"
"rw1","-","cpp2","Random Forest",-0.121957266002934,0.441878034740523,0.148471167208455,-0.00328323394920314,0.0474155474155473,0.827731092436975,0.711455108359133,0.512717536813922,"Adult","Sex","Valid",3.19,"",-0.192252028933409,0.381335005305296,0.859370911709621,0.118550378100193,-0.0961766960931718,-0.0980870980870981,62,"rw1+-+cpp2+Random Forest"
"rw1","gsr_eo2","roc3","-",-0.0131532491620839,0.721165453730211,0.256775425712996,0.00330925936876428,0.0142699657030867,0.762383900928793,0.61219512195122,0.112003569834895,"Adult","Race","Valid",35.48,"",-0.104111483518271,0.603141919758867,0.43469571362032,0.135709076877824,0.0274844577922654,0.054390004899559,29,"rw1+gsr_eo2+roc3+-"
"-","-","-","Naive Bayes",-0.164212846962351,0.516801834581283,0.0977713393612707,-0.104042276209906,-0.10609015188633,0.815236620964175,0.599441730635031,0.766622043730477,"Adult","Race","Valid",0.11,"",-0.104111483518271,0.603141919758867,0.892774652598012,0.0977713393612707,-0.104042276209906,-0.10609015188633,61,"-+-+-+Naive Bayes"
"di1","pr2","-","-",-0.243851473037517,0.235906924773735,0.111977496038899,-0.163418096532237,-0.196459096459096,0.843542680229987,0.690850277264325,0.667112896028559,"Adult","Sex","Valid",57.55,"",-0.192252028933409,0.381335005305296,0.898798716187041,0.135709076877824,-0.0900581249304337,-0.097028897028897,65,"di1+pr2+-+-"
"di1","gsr_eo2","cpp3","-",-0.013444993595296,0.711051409729364,0.259190679174175,0.00107141214164934,-0.000610500610500608,0.761167624944715,0.606299212598425,0.103078982597055,"Adult","Sex","Valid",21.4,"",-0.192252028933409,0.381335005305296,0.412007413586271,0.135709076877824,-0.0900581249304337,-0.097028897028897,59,"di1+gsr_eo2+cpp3+-"
"di1","pr2","cpp3","-",-0.0794120757541245,0.587566121917831,0.153195589751386,-0.00257138900423182,0.0467148456638903,0.819770013268465,0.686166971358927,0.502454261490406,"Adult","Race","Valid",54.45,"",-0.104111483518271,0.603141919758867,0.842414195957725,0.135709076877824,0.0274844577922654,0.054390004899559,72,"di1+pr2+cpp3+-"
"di1","-","cpp2","Logistic Regression",-0.0801015261462367,0.612444108571069,0.136044038988305,-0.0711074302961489,-0.133738363547281,0.835139318885449,0.71210407239819,0.561802766622044,"Adult","Race","Valid",4.98,"",-0.104111483518271,0.603141919758867,0.86689567816073,0.135709076877824,0.0274844577922654,0.054390004899559,68,"di1+-+cpp2+Logistic Regression"
"-","-","eop1","Logistic Regression",-0.0748059215923899,0.650829151861155,0.157765874063574,0.0126833834329153,0.0253968253968254,0.808823529411765,0.649184149184149,0.497099509147702,"Adult","Sex","Valid",0.31,"",-0.192252028933409,0.381335005305296,0.874550679566716,0.135709076877824,-0.0900581249304337,-0.097028897028897,6,"-+-+eop1+Logistic Regression"
"rw1","pr2","cpp3","-",-0.132122860186055,0.373189363766313,0.151511139516715,-0.0197880241075629,0.0251933251933252,0.829721362229102,0.731353135313531,0.49442213297635,"Adult","Sex","Valid",43.43,"",-0.192252028933409,0.381335005305296,0.867629959300183,0.135709076877824,-0.0900581249304337,-0.097028897028897,67,"rw1+pr2+cpp3+-"
"rw1","-","roc2","Logistic Regression",-0.0425219501829709,0.878067656288152,0.112145300351279,0.0985497190753468,0.151933251933252,0.780296329057939,0.541941875825627,0.732262382864793,"Adult","Sex","Valid",19.63,"",-0.192252028933409,0.381335005305296,0.861645710678473,0.135709076877824,-0.0900581249304337,-0.097028897028897,36,"rw1+-+roc2+Logistic Regression"
"di1","-","-","Logistic Regression",-0.186786881336566,0.305175649976151,0.127199009432356,-0.0920121320061587,-0.0931216931216932,0.840446704997789,0.712460063897764,0.597054886211513,"Adult","Sex","Valid",4.4,"",-0.192252028933409,0.381335005305296,0.88158822101413,0.135709076877824,-0.0900581249304337,-0.097028897028897,47,"di1+-+-+Logistic Regression"
"di1","-","cpp2","Logistic Regression",-0.141407072063301,0.367153927675501,0.147991187981951,-0.0316352236092121,0.00687830687830682,0.829168509509067,0.717228464419476,0.512717536813922,"Adult","Sex","Valid",4.48,"",-0.192252028933409,0.381335005305296,0.860183346940607,0.135709076877824,-0.0900581249304337,-0.097028897028897,68,"di1+-+cpp2+Logistic Regression"
"di1","gsr_eo2","roc3","-",-0.0175357221284356,0.696147401751723,0.254720100323773,0.00270401621622125,0.00545380545380544,0.761499336576736,0.58936170212766,0.123605533244087,"Adult","Sex","Valid",42.93,"",-0.192252028933409,0.381335005305296,0.411199143512492,0.135709076877824,-0.0900581249304337,-0.097028897028897,19,"di1+gsr_eo2+roc3+-"
"di1","egr_fp2","eop3","-",-0.0840067579674673,0.653842071844081,0.148990375572501,0.0117221278332446,0.0293854293854293,0.805727554179567,0.624357656731757,0.542168674698795,"Adult","Sex","Valid",67.52,"",-0.192252028933409,0.381335005305296,0.796628426587924,0.135709076877824,-0.0900581249304337,-0.097028897028897,50,"di1+egr_fp2+eop3+-"
"di1","-","eop2","Naive Bayes",-0.0675030713492243,0.778318747329383,0.144949104303718,0.0281064009797279,0.0479039479039479,0.767470145953118,0.527016444792482,0.600624721106649,"Adult","Sex","Valid",4.19,"",-0.192252028933409,0.381335005305296,0.890035750167443,0.0977713393612707,-0.196850325839796,-0.189458689458689,44,"di1+-+eop2+Naive Bayes"
"-","gsr_eo1","roc2","-",-0.0116867807752745,0.762277589714985,0.256775425712996,0.0125297674177962,0.0225885225885226,0.762383900928793,0.61219512195122,0.112003569834895,"Adult","Sex","Valid",39.96,"",-0.192252028933409,0.381335005305296,0.43469571362032,0.135709076877824,-0.0900581249304337,-0.097028897028897,29,"-+gsr_eo1+roc2+-"
"rw1","gsr_eo2","roc3","-",-0.0116867807752745,0.762277589714985,0.256775425712996,0.0125297674177962,0.0225885225885226,0.762383900928793,0.61219512195122,0.112003569834895,"Adult","Sex","Valid",39.84,"",-0.192252028933409,0.381335005305296,0.43469571362032,0.135709076877824,-0.0900581249304337,-0.097028897028897,29,"rw1+gsr_eo2+roc3+-"
