Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,mfc_sr2,roc3,-,22.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{541.51},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,47.5,22.0
rw1,-,-,Random Forest,24.0,-0.19103738871320508,0.3284391182044999,0.11747233375205661,-0.07936576601310016,-0.07466552600936283,0.8476450210068549,0.842991870396351,0.8476450210068549,Adult,Sex,Valid,{107.69},0.7785425840850175,0.3637327995448817,-0.20160953504822413,0.11550662207751046,-0.08477666895723733,-0.08721615116425119,4,21.5,69.5,24.0
di1,-,eop2,Random Forest,25.0,-0.04858789024327037,0.8080720630057989,0.0126427895221475,0.04558304885036597,0.04627831715210351,0.8443281491855237,0.8401900789048838,0.8443281491855237,Adult,Race,Valid,{9.47},0.7774945842374035,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,4,32.5,60.5,25.0
di1,-,-,Random Forest,26.0,-0.10640097132249027,0.5573217629860224,0.11872335974632807,-0.058195321797981384,-0.06702044262196227,0.8443281491855237,0.8398698744426745,0.8443281491855237,Adult,Race,Valid,{321.38},0.7759377076186634,0.629841682713473,-0.09825523584016566,0.11593938499659286,-0.05101996694139156,-0.05602323664797282,1,34.0,63.5,26.0
di1,mfc_fdr2,cpp3,-,27.0,-0.06947763941374183,0.7064286023900659,0.025002235221836144,0.05420711974110032,0.10841423948220064,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3418.74},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,40.5,60.5,27.0
di1,mfc_fdr2,eop3,-,27.0,-0.05003058352764153,0.7960048956759107,0.019023390998669492,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3777.21},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,60.5,27.0
di1,mfc_sr2,cpp3,-,27.0,-0.06964944595957123,0.7059161405820208,0.02485109791330382,0.053883495145631066,0.10776699029126213,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{1631.25},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,40.5,60.5,27.0
di1,mfc_sr2,eop3,-,27.0,-0.05003058352764153,0.7960048956759107,0.019023390998669492,0.05485880767337322,0.07605177993527512,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{3019.8},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,60.5,27.0
-,-,cpp1,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.82},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,57.75,44.0,31.0
-,-,roc1,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{53.92},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,57.75,44.0,31.0
rw1,-,cpp2,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{1.09},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,57.75,44.0,31.0
rw1,-,roc2,Naive Bayes,31.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{41.16},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,57.75,44.0,31.0
di1,mfc_fdr2,roc3,-,35.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{3687.45},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,44.0,35.0
di1,mfc_sr2,roc3,-,35.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{2861.51},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,44.0,35.0
-,-,cpp1,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.27},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,57.75,47.5,37.0
-,-,roc1,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{387.66},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,57.75,47.5,37.0
rw1,-,cpp2,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{6.24},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,57.75,47.5,37.0
rw1,-,roc2,Naive Bayes,37.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{679.43},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,57.75,47.5,37.0
-,-,cpp1,Logistic Regression,41.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{11.18},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.0,41.0
-,-,roc1,Logistic Regression,41.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{1162.54},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.0,41.0
rw1,-,cpp2,Logistic Regression,41.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{20.23},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.0,41.0
rw1,-,roc2,Logistic Regression,41.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Sex,Valid,{655.65},0.7560514400762391,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,63.0,44.0,41.0
-,mfc_fdr1,roc2,-,45.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2684.64},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,47.5,45.0
-,mfc_sr1,roc2,-,45.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3572.4},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,47.5,45.0
rw1,mfc_fdr2,roc3,-,45.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{4526.38},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,47.5,45.0
rw1,mfc_sr2,roc3,-,45.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{4368.57},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,60.0,47.5,45.0
di1,-,cpp2,Naive Bayes,49.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{7.24},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,64.0,44.0,49.0
di1,-,roc2,Naive Bayes,49.0,-0.20160953504822413,0.3637327995448817,0.0,0.0,0.0,0.8208152133854205,0.8402226876403867,0.8208152133854205,Adult,Sex,Valid,{49.2},0.804504837965809,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,3,64.0,44.0,49.0
-,-,cpp1,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{18.03},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,47.5,51.0
-,-,roc1,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{470.83},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,47.5,51.0
rw1,-,cpp2,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{22.96},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,47.5,51.0
rw1,-,roc2,Logistic Regression,51.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{892.06},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,63.0,47.5,51.0
di1,-,cpp2,Naive Bayes,55.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{7.2},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,63.5,47.5,55.0
di1,-,roc2,Naive Bayes,55.0,-0.09825523584016566,0.629841682713473,0.0,0.0,0.0,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{48.18},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,3,63.5,47.5,55.0
-,-,-,Naive Bayes,57.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.12},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,57.75,55.5,57.0
rw1,-,-,Naive Bayes,57.0,-0.17638551140948003,0.49500645884954325,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.43},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,1,57.75,55.5,57.0
di1,-,-,Naive Bayes,59.0,-0.18852044145540303,0.5604713681188971,0.08202580432168577,-0.10986043254129764,-0.08089006814207322,0.7815287093683202,0.8421287332107313,0.7815287093683202,Adult,Race,Valid,{49.23},0.809301835615948,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,63.5,52.0,59.0
-,-,-,Naive Bayes,60.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.05},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,57.75,58.5,60.0
rw1,-,-,Naive Bayes,60.0,-0.3223861810970048,0.24812095947663693,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.15},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,1,57.75,58.5,60.0
di1,mfc_fdr2,eop3,-,62.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{2929.89},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,58.5,62.0
di1,mfc_sr2,eop3,-,62.0,-0.08749058270025672,0.6491191328976581,0.052597007782178684,0.1328765215022474,0.21308089500860583,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{3842.59},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,58.5,62.0
-,-,eop1,Naive Bayes,64.0,0.005150727378545106,1.0202061911024825,0.05968717675416266,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.39},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,57.75,60.0,64.0
-,-,eop1,Naive Bayes,64.0,0.016476390471141522,1.0686476955886035,0.026919156932017158,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.09},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,57.75,60.0,64.0
rw1,-,eop2,Naive Bayes,64.0,0.005150727378545106,1.0202061911024825,0.059687176754162664,0.17959701085947077,0.19552495697074013,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Sex,Valid,{0.34},0.8065271988746526,0.3637327995448817,-0.20160953504822413,0.09427432229849471,-0.21623202452456575,-0.22712388013592832,4,57.75,60.0,64.0
rw1,-,eop2,Naive Bayes,64.0,0.016476390471141522,1.0686476955886035,0.026919156932017158,0.10151240022920044,0.09579288025889965,0.8181617159283555,0.8408505443012178,0.8181617159283555,Adult,Race,Valid,{0.18},0.8065271988746526,0.629841682713473,-0.09825523584016566,0.09427432229849471,-0.11429933521939963,-0.11029769442601867,4,57.75,60.0,64.0
-,mfc_fdr1,eop2,-,68.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2626.4},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.5,68.0
-,mfc_sr1,eop2,-,68.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2748.17},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.5,68.0
rw1,mfc_fdr2,eop3,-,68.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3816.31},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.5,68.0
rw1,mfc_sr2,eop3,-,68.0,-0.05524164733397008,0.7723653038531874,0.020850954078834173,0.05503736613159659,0.08576051779935279,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{3855.73},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,58.5,68.0
di1,mfc_fdr2,cpp3,-,72.0,-0.11489487536236023,0.5007790439231665,0.060385098650636,0.13683304647160066,0.2736660929432013,0.8351883246111889,0.8269820437234504,0.8351883246111889,Adult,Sex,Valid,{598.95},0.7328565211092081,0.3637327995448817,-0.20160953504822413,0.12992452300152724,-0.138351556635548,-0.16719116533759726,3,58.0,61.0,72.0
di1,mfc_fdr2,-,-,73.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{2881.42},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,79.0,73.0
di1,mfc_sr2,-,-,73.0,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.06006954913666607,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{4017.91},0.7514567867456534,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,3,40.5,79.0,73.0
-,-,eop1,Logistic Regression,75.0,-0.09462076024307323,0.6435338932072442,0.004488479309926191,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{20.57},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,63.0,57.5,75.0
-,mfc_fdr1,cpp2,-,75.0,-0.06861860668459485,0.7090021127812864,0.02575826459178513,0.05582524271844658,0.11165048543689315,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2233.68},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,60.5,75.0
-,mfc_sr1,cpp2,-,75.0,-0.0707661885074623,0.7026031767453543,0.02386926180104697,0.0517799352750809,0.1035598705501618,0.8351146163484927,0.8273849036194658,0.8351146163484927,Adult,Race,Valid,{2707.47},0.7256067299183869,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,60.0,60.5,75.0
rw1,-,eop2,Logistic Regression,75.0,-0.09462076024307323,0.6435338932072442,0.004488479309926191,-0.049943077089884,-0.13043478260869568,0.8336404510945677,0.8275367997918285,0.8336404510945677,Adult,Race,Valid,{27.62},0.7560514400762391,0.629841682713473,-0.09825523584016566,0.12992452300152724,0.02954000719822368,0.07825081911194198,2,63.0,57.5,75.0
