Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
rw1,gsr_eo2,eop3,-,72.0,-0.00040015064494869357,0.9994376261206126,0.1578365129610376,0.025597780367180856,0.03620171836982966,-0.11232463986441954,0.8174724602203183,0.6382806163828062,0.6685393258426966,0.4204946996466431,0.7363478154915475,Compas,Race,Valid,{5.08},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,3,74.25,72.0,72.0
rw1,-,eop2,Logistic Regression,74.0,0.002995245268807123,1.00475580928177,0.19546859398851635,0.032325830494228935,0.04325387773722633,-0.11232463986441954,0.8174724602203183,0.6463909164639091,0.6431718061674009,0.5159010600706714,0.7357385794735142,Compas,Race,Valid,{0.25},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,74.5,72.5,74.0
di1,egr_fp2,-,-,75.0,-0.07236253648432345,0.8901357110311001,0.20373931115129945,-0.04588809284096218,-0.012773722627737238,-0.11232463986441954,0.8174724602203183,0.6512570965125709,0.6416666666666667,0.5441696113074205,0.6712297561466616,Compas,Race,Valid,{19.01},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,83.0,64.5,75.0
rw1,-,-,Random Forest,75.0,-0.15649124874771636,0.7760394703550646,0.22824502494551424,-0.10058774263542006,-0.15225573218442034,-0.1542055681368546,0.7682067246244765,0.6455798864557989,0.6223908918406073,0.5795053003533569,0.6994095708329581,Compas,Sex,Valid,{0.93},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,3,78.0,69.5,75.0
-,-,-,Random Forest,77.0,-0.15069790980133702,0.7712031734403059,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,-0.11232463986441954,0.8174724602203183,0.6463909164639091,0.6194852941176471,0.5954063604240283,0.6955740327716,Compas,Race,Valid,{0.88},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,1,76.75,71.0,77.0
rw1,egr_fp2,-,-,78.0,-0.0862118679973638,0.8775968017511832,0.18360521982953612,-0.058158834221770817,-0.039224072384428266,-0.11232463986441954,0.8174724602203183,0.6520681265206812,0.6574712643678161,0.5053003533568905,0.6657916624726505,Compas,Race,Valid,{22.05},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,84.5,64.0,78.0
di1,egr_fp2,-,-,79.0,-0.09020651103272359,0.8760956543860866,0.181292066511168,-0.04266271070588579,-0.06444064774922009,-0.1542055681368546,0.7682067246244765,0.64882400648824,0.6564705882352941,0.4929328621908127,0.6758917361107433,Compas,Sex,Valid,{22.26},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,84.75,64.0,79.0
di1,-,cpp2,Random Forest,80.0,-0.12036296017324177,0.8131679424176546,0.23379911656243668,-0.09657270841573479,-0.055029653284671576,-0.11232463986441954,0.8174724602203183,0.6439578264395782,0.6182495344506518,0.5865724381625441,0.6989884033248394,Compas,Race,Valid,{3.69},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,4,78.5,70.5,80.0
-,gsr_eo1,eop2,-,81.0,-0.00040015064494869357,0.9994376261206126,0.15879721591399665,0.025612762448611437,0.03376862834549876,-0.11232463986441954,0.8174724602203183,0.6366585563665855,0.6657303370786517,0.41872791519434627,0.7363478154915475,Compas,Race,Valid,{5.25},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,3,77.25,72.0,81.0
-,egr_fp1,-,-,82.0,-0.09958749176160442,0.859564757380246,0.18628448297297215,-0.07179772055122077,-0.052862682481751855,-0.11232463986441954,0.8174724602203183,0.6512570965125709,0.6545454545454545,0.508833922261484,0.6657916624726505,Compas,Race,Valid,{22.15},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,85.5,64.0,82.0
rw1,-,roc2,Random Forest,83.0,-0.07213303832030882,0.8469013064222017,0.3175083850582942,-0.04448624289100235,-0.01652790450121655,-0.11232463986441954,0.8174724602203183,0.6374695863746959,0.5836849507735584,0.7332155477031802,0.6998532535852215,Compas,Race,Valid,{6.49},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,3,76.5,73.5,83.0
-,gsr_eo1,eop2,-,84.0,0.03095139876918418,1.044832632156576,0.15711895224340888,0.09453625140847607,0.0009037785371167617,-0.1542055681368546,0.7682067246244765,0.6358475263584753,0.6666666666666666,0.4134275618374558,0.7363478154915475,Compas,Sex,Valid,{5.14},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,77.25,73.5,84.0
-,pr1,eop2,-,85.0,-0.06806091705112505,0.9104008180592784,0.16186165029670518,-0.045865011071758166,-0.030584701946472004,-0.11232463986441954,0.8174724602203183,0.6285482562854826,0.6534090909090909,0.40636042402826855,0.7356485184969352,Compas,Race,Valid,{10.73},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,3,90.5,61.0,85.0
rw1,-,eop2,Logistic Regression,86.0,0.036735054679541634,1.0570108965481197,0.17282415202189017,0.09778132151283322,0.029564700638835206,-0.1542055681368546,0.7682067246244765,0.6463909164639091,0.6616915422885572,0.46996466431095407,0.7295005324193027,Compas,Sex,Valid,{0.27},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,77.75,74.0,86.0
-,-,-,Random Forest,87.0,-0.18397413771330917,0.7398235567249651,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,-0.1542055681368546,0.7682067246244765,0.6447688564476886,0.6176470588235294,0.5936395759717314,0.6931741726309991,Compas,Sex,Valid,{0.86},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,1,80.75,71.5,87.0
-,-,eop1,Logistic Regression,88.0,-0.0028413156764857117,0.9961195745903995,0.1559920461404774,0.04962729643508046,-0.01993264992819299,-0.1542055681368546,0.7682067246244765,0.624493106244931,0.6546546546546547,0.38515901060070673,0.742694465488104,Compas,Sex,Valid,{0.23},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,80.75,72.5,88.0
rw1,gsr_eo2,eop3,-,88.0,0.03095139876918418,1.044832632156576,0.1580763378519171,0.0945808060243343,-0.0010647253998911088,-0.1542055681368546,0.7682067246244765,0.6342254663422546,0.6638176638176638,0.411660777385159,0.7363478154915475,Compas,Sex,Valid,{5.27},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,79.75,73.5,88.0
rw1,-,roc2,Random Forest,90.0,-0.12960608841332516,0.7635430906046968,0.30541539345442575,-0.0676861763916477,-0.13593819640469462,-0.1542055681368546,0.7682067246244765,0.6382806163828062,0.5874635568513119,0.7120141342756183,0.6955316511355629,Compas,Sex,Valid,{6.44},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,4,78.25,75.5,90.0
-,-,roc1,Random Forest,91.0,-0.0732246257414556,0.8469274155354496,0.3163671731525722,-0.045359857423022065,-0.02434040450121655,-0.11232463986441954,0.8174724602203183,0.6342254663422546,0.5817923186344239,0.7226148409893993,0.694236362384179,Compas,Race,Valid,{6.48},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,3,82.25,72.0,91.0
-,egr_fp1,cpp2,-,92.0,-0.1402557605044492,0.818804720213171,0.17675029353756364,-0.10315110801139382,-0.08762937651661473,-0.1542055681368546,0.7682067246244765,0.6512570965125709,0.6626794258373205,0.48939929328621906,0.6540612202732556,Compas,Sex,Valid,{22.38},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,87.5,67.0,92.0
di1,pr2,eop3,-,93.0,-0.020310145391175594,0.9716133055643803,0.1783914743930803,0.021862334796375504,-0.019598375674738766,-0.1542055681368546,0.7682067246244765,0.6147607461476075,0.6226415094339622,0.4081272084805654,0.7419143784997961,Compas,Sex,Valid,{12.23},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,90.25,64.5,93.0
-,-,eop1,Logistic Regression,94.0,0.018698215798888973,1.0272928342889045,0.17344404836634716,0.04690402778277181,0.026535888077858893,-0.11232463986441954,0.8174724602203183,0.624493106244931,0.6380697050938338,0.4204946996466431,0.742694465488104,Compas,Race,Valid,{0.24},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,3,82.5,73.0,94.0
di1,-,eop2,Random Forest,95.0,-0.07358797134270051,0.8677629687901848,0.2834755070437143,-0.034400378171631385,-0.03521022136383889,-0.1542055681368546,0.7682067246244765,0.6269261962692619,0.5854838709677419,0.6413427561837456,0.6883055821912365,Compas,Sex,Valid,{3.62},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,3,87.75,68.0,95.0
-,egr_fp1,-,-,96.0,-0.051543571049729286,0.9253399182976648,0.1867976452584764,-0.0008660790654138606,-0.034962610805724825,-0.1542055681368546,0.7682067246244765,0.6455798864557989,0.648960739030023,0.49646643109540634,0.6657916624726505,Compas,Sex,Valid,{21.64},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,92.0,64.5,96.0
di1,egr_fp2,eop3,-,97.0,-0.05254960726703317,0.9238826900798731,0.1918042720021693,-0.014271714681716563,-0.011773882038330186,-0.1542055681368546,0.7682067246244765,0.6382806163828062,0.6382488479262672,0.48939929328621906,0.6758917361107433,Compas,Sex,Valid,{22.76},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,94.0,63.5,97.0
-,-,eop1,Random Forest,98.0,-0.07504861806824215,0.8885924241098766,0.21553297460188822,-0.028236751459526727,-0.06295498440053493,-0.1542055681368546,0.7682067246244765,0.6309813463098135,0.6163522012578616,0.519434628975265,0.6983513543581565,Compas,Sex,Valid,{0.98},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,4,95.5,62.5,98.0
rw1,pr2,eop3,-,98.0,-0.007871496763004804,0.9892497844208106,0.16148359656822517,0.03215098909718744,0.0012875749021937777,-0.1542055681368546,0.7682067246244765,0.6188158961881589,0.6420118343195266,0.3833922261484099,0.7365583992456068,Compas,Sex,Valid,{7.54},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,90.0,68.0,98.0
di1,-,-,Random Forest,100.0,-0.23390973455797542,0.6768530256684617,0.2567189561368791,-0.18394924549088942,-0.22782647452087357,-0.1542055681368546,0.7682067246244765,0.6342254663422546,0.6003490401396161,0.607773851590106,0.6909133772336447,Compas,Sex,Valid,{3.43},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,1,86.0,73.0,100.0
rw1,egr_fp2,cpp3,-,100.0,-0.13607166008603921,0.8232547458665034,0.17868945307452028,-0.10311179983529317,-0.07505076016441348,-0.1542055681368546,0.7682067246244765,0.64882400648824,0.6587112171837709,0.4876325088339223,0.6540135409327139,Compas,Sex,Valid,{22.07},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,91.5,67.5,100.0
rw1,-,eop2,Random Forest,102.0,-0.05184243536532995,0.916281472619501,0.23533821116893971,5.1142279472254915e-05,-0.048457386222948484,-0.1542055681368546,0.7682067246244765,0.6309813463098135,0.6065259117082533,0.558303886925795,0.6911835601633812,Compas,Sex,Valid,{1.03},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,4,93.25,66.5,102.0
-,egr_fp1,roc2,-,103.0,0.042632363216958624,1.0749201088886258,0.21033251937120184,0.09081110722882213,0.07704402515723274,-0.1542055681368546,0.7682067246244765,0.6472019464720195,0.6339468302658486,0.5477031802120141,0.6657916624726505,Compas,Sex,Valid,{27.55},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,86.5,73.5,103.0
rw1,egr_fp2,cpp3,-,103.0,-0.1098648903116467,0.839071146585757,0.20680712034102053,-0.08233194505621277,-0.06444837287104621,-0.11232463986441954,0.8174724602203183,0.6472019464720195,0.6361746361746362,0.5406360424028268,0.6634143175761943,Compas,Race,Valid,{22.18},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,1,91.5,68.5,103.0
rw1,egr_fp2,roc3,-,103.0,0.042632363216958624,1.0749201088886258,0.21033251937120184,0.09081110722882213,0.07704402515723274,-0.1542055681368546,0.7682067246244765,0.6472019464720195,0.6339468302658486,0.5477031802120141,0.6657916624726505,Compas,Sex,Valid,{27.37},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,86.5,73.5,103.0
rw1,-,eop2,Random Forest,106.0,-0.07498705394972227,0.8844643909515391,0.22475523374990392,-0.04657559714831061,-0.057529273114355184,-0.11232463986441954,0.8174724602203183,0.6285482562854826,0.6093117408906883,0.5318021201413428,0.6959250056950324,Compas,Race,Valid,{1.03},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,4,96.25,64.0,106.0
di1,-,-,Random Forest,107.0,-0.12761863289709074,0.8033727730178157,0.2414885464577134,-0.10992831635863512,-0.04670392335766427,-0.11232463986441954,0.8174724602203183,0.6326034063260341,0.6052141527001862,0.5742049469964664,0.6952310064049247,Compas,Race,Valid,{3.46},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,3,90.0,71.5,107.0
-,pr1,eop2,-,108.0,-0.007871496763004804,0.9892497844208106,0.165279063676014,0.019729605449388676,0.026444807606596288,-0.1542055681368546,0.7682067246244765,0.6123276561232766,0.6301775147928994,0.3763250883392226,0.7365583992456068,Compas,Sex,Valid,{7.5},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,4,93.75,68.0,108.0
di1,-,roc2,Random Forest,109.0,-0.06263943493597568,0.8440539067739772,0.3852986619543355,-0.01812830644160396,-0.04803644827415443,-0.1542055681368546,0.7682067246244765,0.6058394160583942,0.55,0.7773851590106007,0.6939529351931808,Compas,Sex,Valid,{8.69},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,3,87.25,77.5,109.0
-,egr_fp1,eop2,-,110.0,0.011424193697751384,1.017615369637178,0.18250717225405405,0.06726658348786069,0.01616896944485713,-0.1542055681368546,0.7682067246244765,0.6447688564476886,0.6516587677725119,0.48586572438162545,0.6657916624726505,Compas,Sex,Valid,{22.14},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,93.0,73.0,110.0
-,-,eop1,Random Forest,111.0,-0.06532753507202715,0.8982162749439577,0.23317945563526937,-0.038178257553965506,-0.05797597323600978,-0.11232463986441954,0.8174724602203183,0.616382806163828,0.593939393939394,0.519434628975265,0.6976427863806614,Compas,Race,Valid,{0.99},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,4,100.75,66.5,111.0
-,egr_fp1,cpp2,-,112.0,-0.11231287072780338,0.8354853724550486,0.2140084108055034,-0.0846901246733906,-0.08148000304136249,-0.11232463986441954,0.8174724602203183,0.6374695863746959,0.6231884057971014,0.5318021201413428,0.6560611037237565,Compas,Race,Valid,{22.74},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,1,99.25,68.5,112.0
di1,-,eop2,Naive Bayes,113.0,0.006408294887487065,1.042997591503139,0.6263629628197857,0.01433957018655687,-0.005464948296836997,-0.11232463986441954,0.8174724602203183,0.49229521492295214,0.47126436781609193,0.8692579505300353,0.6455107252027696,Compas,Race,Fail,{2.85},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,3,100.0,70.5,113.0
di1,-,eop2,Random Forest,114.0,-0.05326417004048578,0.915749449669802,0.24261175777866337,-0.026640935878189692,-0.060855763381995165,-0.11232463986441954,0.8174724602203183,0.6034063260340633,0.5774647887323944,0.5070671378091873,0.6975037216374145,Compas,Race,Valid,{3.57},,0.2352719493645597,-0.12299459689960807,-0.10427121350364965,3,105.5,65.5,114.0
rw1,-,eop2,Naive Bayes,115.0,0.020053374641152352,1.3686735799411855,0.7035631664695924,0.02078028812086819,0.03394740751745655,-0.1542055681368546,0.7682067246244765,0.47769667477696676,0.46596858638743455,0.9434628975265018,0.5248237188826081,Compas,Sex,Fail,{0.22},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,104.0,67.5,115.0
-,-,eop1,Naive Bayes,116.0,0.020053374641152352,1.3686735799411855,0.7014402042014148,0.02388563403281788,0.02765809934135592,-0.1542055681368546,0.7682067246244765,0.4793187347931874,0.4668411867364747,0.9452296819787986,0.5142879090490091,Compas,Sex,Fail,{0.19},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,105.25,67.5,116.0
rw1,egr_fp2,eop3,-,117.0,-0.0034600910904758475,0.9948314889336017,0.1832152504680606,0.04533932352184139,0.00791115733174863,-0.1542055681368546,0.7682067246244765,0.6358475263584753,0.6423357664233577,0.4664310954063604,0.6657916624726505,Compas,Sex,Valid,{21.97},,0.17839909134408966,-0.19337879432611102,-0.21504976972218093,3,100.75,72.5,117.0
rw1,-,cpp2,Random Forest,118.0,-0.42427367552595907,0.5610328638497653,0.20719794699455696,-0.41980419430887,-0.31774624870004453,-0.1542055681368546,0.7682067246244765,0.6342254663422546,0.6241900647948164,0.5106007067137809,0.6686312320871367,Compas,Sex,Valid,{1.13},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,2,100.0,73.5,118.0
di1,-,cpp2,Random Forest,119.0,-0.5150905432595574,0.48490945674044267,0.2318100034824151,-0.5177934934059168,-0.39566929133858264,-0.1542055681368546,0.7682067246244765,0.6301703163017032,0.607421875,0.549469964664311,0.6606396448418901,Compas,Sex,Valid,{3.67},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,2,102.0,72.5,119.0
di1,-,eop2,Naive Bayes,119.0,0.025634981436737564,1.1494331844726897,0.6049429745653148,0.027578432172742903,0.03452929232902491,-0.1542055681368546,0.7682067246244765,0.48580697485806973,0.46586345381526106,0.8197879858657244,0.6518361843813076,Compas,Sex,Fail,{2.81},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,2,104.0,70.5,119.0
-,-,cpp1,Random Forest,121.0,-0.4626167044105638,0.5354395279238456,0.21120540318986172,-0.46318553352127284,-0.3503937007874016,-0.1542055681368546,0.7682067246244765,0.6293592862935928,0.6172043010752688,0.5070671378091873,0.6728839643782348,Compas,Sex,Valid,{1.08},,0.23637656638537233,-0.12908417566776903,-0.1782300797305998,2,102.75,72.5,121.0
rw1,-,-,Naive Bayes,122.0,-0.005051227869307895,0.9364608704860744,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5248237188826081,Compas,Sex,Fail,{0.11},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,97.0,80.0,122.0
rw1,-,cpp2,Naive Bayes,122.0,-0.005051227869307895,0.9364608704860744,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5248237188826081,Compas,Sex,Fail,{0.31},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,97.0,80.0,122.0
rw1,-,roc2,Naive Bayes,122.0,-0.005051227869307895,0.9364608704860744,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5248237188826081,Compas,Sex,Fail,{5.54},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,97.0,80.0,122.0
-,-,-,Naive Bayes,125.0,-0.005051227869307895,0.9364608704860744,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5142879090490091,Compas,Sex,Fail,{0.07},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,99.0,80.0,125.0
-,-,cpp1,Naive Bayes,125.0,-0.005051227869307895,0.9364608704860744,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5142879090490091,Compas,Sex,Fail,{0.26},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,99.0,80.0,125.0
di1,egr_fp2,eop3,-,127.0,-0.007358652669240184,0.9889487382295887,0.20485763757185546,0.023286344844066498,-0.03717115267639903,-0.11232463986441954,0.8174724602203183,0.6058394160583942,0.5956937799043063,0.43992932862190814,0.6712297561466616,Compas,Race,Valid,{19.22},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,114.0,70.0,127.0
-,egr_fp1,eop2,-,128.0,-0.006961444308445586,0.9898742628240792,0.19514645952371698,0.02547202920307312,-0.054782542579075444,-0.11232463986441954,0.8174724602203183,0.6017842660178426,0.5959079283887468,0.411660777385159,0.6657916624726505,Compas,Race,Valid,{21.96},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,117.75,70.0,128.0
rw1,egr_fp2,eop3,-,129.0,-0.012860724037284554,0.9816149099673183,0.19748880071709674,0.014847771752483974,-0.05330938260340634,-0.11232463986441954,0.8174724602203183,0.5904298459042985,0.5800524934383202,0.39045936395759717,0.6657916624726505,Compas,Race,Valid,{22.27},,0.17839909134408966,-0.07360584241247464,-0.002661192214111874,2,120.75,67.5,129.0
rw1,-,-,Naive Bayes,130.0,-0.013143183316071935,0.8437838783004021,0.693798235059161,-0.00800205142149989,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5155951176355286,Compas,Race,Fail,{0.12},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,98.0,92.0,130.0
rw1,-,cpp2,Naive Bayes,130.0,-0.013143183316071935,0.8437838783004021,0.693798235059161,-0.00800205142149989,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5155951176355286,Compas,Race,Fail,{0.33},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,98.0,92.0,130.0
rw1,-,roc2,Naive Bayes,130.0,-0.013143183316071935,0.8437838783004021,0.693798235059161,-0.00800205142149989,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5155951176355286,Compas,Race,Fail,{5.61},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,98.0,92.0,130.0
-,-,-,Naive Bayes,133.0,-0.013143183316071935,0.8437838783004021,0.693798235059161,-0.00800205142149989,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5142879090490091,Compas,Race,Fail,{0.09},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,99.0,92.0,133.0
-,-,cpp1,Naive Bayes,133.0,-0.013143183316071935,0.8437838783004021,0.693798235059161,-0.00800205142149989,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48256285482562855,0.46842105263157896,0.9434628975265018,0.5142879090490091,Compas,Race,Fail,{0.22},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,99.0,92.0,133.0
rw1,-,eop2,Naive Bayes,135.0,-0.007023232275680261,0.9165238678090575,0.6940838913389887,-0.0018593980349501972,-0.013971259124087587,-0.11232463986441954,0.8174724602203183,0.48012976480129765,0.4669603524229075,0.9363957597173145,0.5155951176355286,Compas,Race,Fail,{0.23},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,3,107.25,84.0,135.0
di1,-,roc2,Naive Bayes,136.0,-0.0337185764052349,0.7937216502267983,0.6304510454954166,-0.02545016004608487,-0.04298775851581507,-0.11232463986441954,0.8174724602203183,0.49635036496350365,0.4740321057601511,0.8869257950530035,0.6455107252027696,Compas,Race,Fail,{7.92},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,3,97.0,97.0,136.0
-,-,eop1,Naive Bayes,137.0,-0.007023232275680261,0.9165238678090575,0.7086984403266984,-0.0017545234649359413,-0.031002889294403896,-0.11232463986441954,0.8174724602203183,0.46877534468775345,0.46079295154185024,0.9240282685512368,0.5142879090490091,Compas,Race,Fail,{0.19},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,2,110.25,84.0,137.0
di1,-,-,Naive Bayes,137.0,-0.02908742114678467,0.8048327871441545,0.6442252702502832,-0.0211499843062697,-0.041961298661800484,-0.11232463986441954,0.8174724602203183,0.49148418491484186,0.47157502329916123,0.8939929328621908,0.6455107252027696,Compas,Race,Fail,{2.71},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,3,98.25,96.0,137.0
di1,-,cpp2,Naive Bayes,137.0,-0.02908742114678467,0.8048327871441545,0.6442252702502832,-0.0211499843062697,-0.041961298661800484,-0.11232463986441954,0.8174724602203183,0.49148418491484186,0.47157502329916123,0.8939929328621908,0.6455107252027696,Compas,Race,Fail,{2.85},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,3,98.25,96.0,137.0
di1,-,-,Naive Bayes,140.0,-0.04780566242644149,0.721327967806841,0.638102971305734,-0.046143255394089006,-0.02649432971821916,-0.1542055681368546,0.7682067246244765,0.49472830494728304,0.47333956969130025,0.8939929328621908,0.6518361843813076,Compas,Sex,Fail,{2.67},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,3,95.5,99.5,140.0
di1,-,cpp2,Naive Bayes,140.0,-0.04780566242644149,0.721327967806841,0.638102971305734,-0.046143255394089006,-0.02649432971821916,-0.1542055681368546,0.7682067246244765,0.49472830494728304,0.47333956969130025,0.8939929328621908,0.6518361843813076,Compas,Sex,Fail,{2.92},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,3,95.5,99.5,140.0
-,-,roc1,Naive Bayes,142.0,-0.013419428706127973,0.8472741209159721,0.6947587862749517,-0.010587636407433695,-0.0037884415391472304,-0.1542055681368546,0.7682067246244765,0.48094079480940793,0.46748681898066785,0.9399293286219081,0.5142879090490091,Compas,Sex,Fail,{5.26},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,1,106.75,89.0,142.0
di1,-,roc2,Naive Bayes,143.0,-0.03975737268801091,0.7682436079893998,0.6334823277666807,-0.03809102118262471,-0.01862031397018768,-0.1542055681368546,0.7682067246244765,0.49472830494728304,0.473138548539114,0.8869257950530035,0.6518361843813076,Compas,Sex,Fail,{7.96},,0.693798235059161,0.0019123635925663018,-0.0037884415391472304,2,97.0,99.5,143.0
-,-,roc1,Naive Bayes,144.0,-0.014323039261839754,0.8344893240854073,0.6947587862749517,-0.009895524327903832,-0.0164043491484185,-0.11232463986441954,0.8174724602203183,0.48094079480940793,0.46748681898066785,0.9399293286219081,0.5142879090490091,Compas,Race,Fail,{5.54},,0.693798235059161,-0.00800205142149989,-0.0164043491484185,1,106.75,94.5,144.0
rw1,-,-,Random Forest,1.0,-0.04862085086489021,0.94313832695462,0.08833941993343643,-0.020021645021644996,-0.014285714285714235,-0.08345021037868172,0.8903225806451611,0.805,0.71875,0.4339622641509434,0.8235784879989732,German,Sex,Valid,{0.14},,0.08385916098350812,-0.08008658008658004,-0.023809523809523725,3,28.25,69.5,1.0
-,-,-,Random Forest,2.0,-0.0864890135577373,0.9013596374300186,0.08385916098350812,-0.08008658008658004,-0.023809523809523725,-0.08345021037868172,0.8903225806451611,0.805,0.7333333333333333,0.41509433962264153,0.8222949557181364,German,Sex,Valid,{0.14},,0.08385916098350812,-0.08008658008658004,-0.023809523809523725,0,30.0,68.0,2.0
di1,-,eop2,Random Forest,3.0,-0.02371273712737121,0.97140522875817,0.10459675712407013,0.024812030075187952,0.09523809523809523,-0.18495934959349591,0.7592592592592593,0.79,0.6571428571428571,0.4339622641509434,0.8233859581568477,German,Age,Valid,{0.18},,0.09090218039369492,-0.18416875522138682,-0.1507936507936508,3,35.75,71.5,3.0
-,pr1,-,-,4.0,-0.15030388031790565,0.8148041474654377,0.13195122041320018,-0.1067099567099567,-0.12857142857142856,-0.08345021037868172,0.8903225806451611,0.79,0.6170212765957447,0.5471698113207547,0.790527531767424,German,Sex,Valid,{2.26},,0.16635532333438685,-0.1516233766233766,-0.13809523809523805,4,36.25,71.5,4.0
