Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Orig Mean Difference,Orig Disparate Impact,Accuracy,Precision,Recall,AUC,Dataset,Sens_Attr,Valid,Time,Failed,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
-,egr_fp1,-,-,132.0,-0.09175216593360422,0.5968866933530819,0.1447129681150392,0.013810748214680028,0.04198330800202643,-0.1948585197368695,0.3597656087479207,0.817890314020345,0.6480134303301622,0.5321691176470589,0.746047312343691,Adult,Sex,Valid,{44.14},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,3,102.5,73.0,132.0
rw1,egr_fp2,eop3,-,133.0,-0.08505543995825723,0.6324131021690375,0.14312141697350608,0.021313892748711358,0.04877609791216708,-0.1948585197368695,0.3597656087479207,0.81656346749226,0.6404128191200434,0.5418198529411765,0.746047312343691,Adult,Sex,Valid,{44.7},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,3,102.0,74.5,133.0
di1,pr2,cpp3,-,134.0,-0.05876201948170781,0.6663095026049783,0.15477706510667938,0.02324833836016154,0.07661290322580644,-0.11155055296060618,0.5657737295792533,0.8214285714285714,0.6851485148514852,0.47702205882352944,0.8412992091948165,Adult,Race,Valid,{42.86},,0.13138637283674745,0.07090272250534913,0.12247983870967738,3,95.75,82.5,134.0
rw1,egr_fp2,-,-,135.0,-0.061410498228646054,0.7083190173309757,0.14397304734140243,-0.017048905825656692,-0.024193548387096753,-0.11155055296060618,0.5657737295792533,0.81656346749226,0.6417992320351069,0.5376838235294118,0.746047312343691,Adult,Race,Valid,{43.4},,0.13138637283674745,0.07090272250534913,0.12247983870967738,3,103.0,78.0,135.0
-,-,cpp1,Logistic Regression,136.0,-0.0859614956861828,0.4737669001504805,0.1704607720270945,0.04409828267364878,0.1315228115084126,-0.1948585197368695,0.3597656087479207,0.8183325961963733,0.7179067865903516,0.40349264705882354,0.8384439290057899,Adult,Sex,Valid,{1.05},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,2,95.0,87.0,136.0
rw1,egr_fp2,eop3,-,137.0,-0.02978597605998695,0.8528233569345622,0.14500486708922222,0.015943376182253777,0.010920698924731131,-0.11155055296060618,0.5657737295792533,0.8172268907563025,0.6460078168620882,0.5317095588235294,0.746047312343691,Adult,Race,Valid,{41.61},,0.13138637283674745,0.07090272250534913,0.12247983870967738,3,103.75,78.5,137.0
-,egr_fp1,eop2,-,138.0,-0.08111131506096883,0.6433798033627202,0.14697028470158066,0.018015460769646476,0.03905020931658809,-0.1948585197368695,0.3597656087479207,0.8128040689960194,0.6329113924050633,0.5284926470588235,0.746047312343691,Adult,Sex,Valid,{46.05},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,3,109.25,75.5,138.0
-,egr_fp1,-,-,139.0,-0.04399974005308524,0.7807677468193694,0.1461246770319361,0.01706278249630966,0.035114247311827884,-0.11155055296060618,0.5657737295792533,0.817890314020345,0.6505406943653955,0.5252757352941176,0.746047312343691,Adult,Race,Valid,{43.62},,0.13138637283674745,0.07090272250534913,0.12247983870967738,3,104.75,80.5,139.0
-,egr_fp1,eop2,-,140.0,-0.04628054878596852,0.7753458967479353,0.1464846579081829,0.0048032010147145004,0.008736559139784994,-0.11155055296060618,0.5657737295792533,0.8144626271561256,0.6381798002219756,0.5284926470588235,0.746047312343691,Adult,Race,Valid,{44.73},,0.13138637283674745,0.07090272250534913,0.12247983870967738,3,107.75,80.0,140.0
-,-,cpp1,Naive Bayes,141.0,-0.15871592675910687,0.3937310644512459,0.15378291110812203,-0.001269396005912346,0.11527744447110894,-0.1948585197368695,0.3597656087479207,0.7978770455550641,0.5916754478398314,0.5160845588235294,0.838586621083713,Adult,Sex,Valid,{0.91},,0.08952251028910438,-0.21526270885838947,-0.21301629202997097,3,115.75,73.5,141.0
di1,-,eop2,Logistic Regression,142.0,-0.04755293031051874,0.7120800189656651,0.1846141401667127,0.04347368321277079,0.08815294776417887,-0.1948585197368695,0.3597656087479207,0.792016806722689,0.6090169992609017,0.3786764705882353,0.8706746066583302,Adult,Sex,Valid,{4.98},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,2,114.0,84.5,142.0
di1,-,cpp2,Naive Bayes,143.0,-0.09250199175086077,0.49472655313825153,0.19119744102935865,0.059567931501230506,0.2002573127483135,-0.1948585197368695,0.3597656087479207,0.7815126050420168,0.5723589001447178,0.3635110294117647,0.7876491625698037,Adult,Sex,Valid,{5.2},,0.08952251028910438,-0.21526270885838947,-0.21301629202997097,3,129.25,79.5,143.0
di1,-,cpp2,Logistic Regression,144.0,-0.030552750087959164,0.6403994501252775,0.21819385348667364,0.09890993075430779,0.2289150201317228,-0.1948585197368695,0.3597656087479207,0.7896948252985405,0.7020648967551623,0.21875,0.7567385790130701,Adult,Sex,Valid,{5.12},,0.13138637283674745,-0.06237493582606472,-0.05260245846998912,1,111.5,109.0,144.0
-,gsr_eo1,roc2,-,1.0,0.016348023762798244,1.1838609807250573,0.0781929510068533,-0.09848019303926189,-0.1958339532807618,0.1542194161518751,2.278403467877152,0.9060347654968842,0.673394495412844,0.4816272965879265,0.9330332373183488,Bank,Age,Valid,{22.9},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,17.0,33.5,1.0
rw1,gsr_eo2,roc3,-,1.0,0.016348023762798244,1.1838609807250573,0.0781929510068533,-0.09848019303926189,-0.1958339532807618,0.1542194161518751,2.278403467877152,0.9060347654968842,0.673394495412844,0.4816272965879265,0.9330332373183488,Bank,Age,Valid,{23.98},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,17.0,33.5,1.0
-,gsr_eo1,-,-,3.0,0.03187021036647633,1.4342407743496672,0.08504820380682626,-0.05827925813379897,-0.12310668055348906,0.1542194161518751,2.278403467877152,0.9040669071826829,0.695364238410596,0.41338582677165353,0.9330332373183488,Bank,Age,Valid,{10.99},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,23.0,31.5,3.0
-,gsr_eo1,eop2,-,3.0,0.026022257150102063,1.3545607313302412,0.08498715788138414,-0.0623115161983151,-0.12310668055348906,0.1542194161518751,2.278403467877152,0.9042308953755329,0.6969026548672567,0.41338582677165353,0.9330332373183488,Bank,Age,Valid,{10.66},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,22.5,32.0,3.0
rw1,gsr_eo2,-,-,3.0,0.03187021036647633,1.4342407743496672,0.08504820380682626,-0.05827925813379897,-0.12310668055348906,0.1542194161518751,2.278403467877152,0.9040669071826829,0.695364238410596,0.41338582677165353,0.9330332373183488,Bank,Age,Valid,{11.01},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,23.0,31.5,3.0
rw1,egr_fp2,cpp3,-,6.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7021146169041464,Bank,Age,Valid,{27.3},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.0,31.0,6.0
-,egr_fp1,-,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{24.76},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
-,egr_fp1,eop2,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{24.78},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
-,egr_fp1,roc2,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{37.82},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
rw1,egr_fp2,-,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{25.95},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
rw1,egr_fp2,eop3,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{25.86},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
rw1,egr_fp2,roc3,-,7.0,0.017812232059255043,1.2351293973612576,0.08290909126754263,-0.07492724758153096,-0.13988989733670587,0.1542194161518751,2.278403467877152,0.9060347654968842,0.7032258064516129,0.42913385826771655,0.7016358946510997,Bank,Age,Valid,{39.73},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.0,7.0
-,gsr_eo1,cpp2,-,13.0,0.03187021036647633,1.4342407743496672,0.08504820380682626,-0.05827925813379897,-0.12310668055348906,0.1542194161518751,2.278403467877152,0.9040669071826829,0.695364238410596,0.41338582677165353,0.932999789475341,Bank,Age,Valid,{11.44},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.5,31.5,13.0
rw1,gsr_eo2,cpp3,-,14.0,0.03187021036647633,1.4342407743496672,0.08504820380682626,-0.05827925813379897,-0.12310668055348906,0.1542194161518751,2.278403467877152,0.9040669071826829,0.695364238410596,0.41338582677165353,0.9329963463150315,Bank,Age,Valid,{11.75},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.75,31.5,14.0
-,pr1,roc2,-,15.0,0.057910227455484214,2.3952598297912804,0.10270461267303296,0.02943064417392969,0.04752269007588156,0.1542194161518751,2.278403467877152,0.8952115447687766,0.7338403041825095,0.2532808398950131,0.9318047669078846,Bank,Age,Valid,{23.39},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,28.75,29.0,15.0
rw1,pr2,roc3,-,15.0,0.057910227455484214,2.3952598297912804,0.10270461267303296,0.02943064417392969,0.04752269007588156,0.1542194161518751,2.278403467877152,0.8952115447687766,0.7338403041825095,0.2532808398950131,0.9318047669078846,Bank,Age,Valid,{24.51},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,28.75,29.0,15.0
-,-,-,Logistic Regression,17.0,0.045759469254092425,1.6426928300213408,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,0.1542194161518751,2.278403467877152,0.9045588717612332,0.7036199095022625,0.40813648293963256,0.931614901210812,Bank,Age,Valid,{0.29},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,25.0,34.0,17.0
-,-,roc1,Random Forest,17.0,0.07893700845669091,2.285328706381338,0.09090262299479145,0.03351063304889302,0.047611962505579475,0.1542194161518751,2.278403467877152,0.9012791079042309,0.7061855670103093,0.35958005249343833,0.9382523305276496,Bank,Age,Valid,{14.13},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,1,25.0,34.0,17.0
di1,-,-,Logistic Regression,19.0,0.05200800775911997,2.7415336835497404,0.11010431963978513,0.03909943742987017,0.07070376432078557,0.1542194161518751,2.278403467877152,0.8909478517546736,0.7539267015706806,0.1889763779527559,0.9248530262427841,Bank,Age,Valid,{1.59},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,34.5,25.0,19.0
rw1,gsr_eo2,eop3,-,19.0,0.026022257150102063,1.3545607313302412,0.08522666969222034,-0.06891755600613939,-0.14438327629816988,0.1542194161518751,2.278403467877152,0.9039029189898328,0.6946902654867256,0.4120734908136483,0.9330332373183488,Bank,Age,Valid,{11.13},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,27.5,32.0,19.0
rw1,-,-,Logistic Regression,21.0,0.042047642022778095,1.5612981402455084,0.08356520869589375,-0.056508448298473,-0.13569409314090164,0.1542194161518751,2.278403467877152,0.9052148245326337,0.6982758620689655,0.4251968503937008,0.9305335029335726,Bank,Age,Valid,{0.27},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,24.75,35.0,21.0
rw1,-,roc2,Logistic Regression,22.0,0.04024895487692855,1.5679894179894178,0.08562921846912974,-0.04918780370156769,-0.1147150721618807,0.1542194161518751,2.278403467877152,0.904394883568383,0.7038724373576309,0.40551181102362205,0.9305335029335726,Bank,Age,Valid,{13.79},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,26.5,34.0,22.0
rw1,-,cpp2,Logistic Regression,23.0,0.01865582915728102,1.2490385121964067,0.08403901392744514,-0.0924555999800104,-0.19952388037494417,0.1542194161518751,2.278403467877152,0.9048868481469334,0.6978260869565217,0.421259842519685,0.9300876136734783,Bank,Age,Valid,{0.62},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,26.75,34.0,23.0
rw1,-,cpp2,Random Forest,24.0,0.05677753801860254,1.6349442789363344,0.07924666786538197,-0.04770722337603791,-0.12501115905371224,0.1542194161518751,2.278403467877152,0.9037389307969826,0.6576576576576577,0.479002624671916,0.9363070679227316,Bank,Age,Valid,{1.98},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,3,24.0,37.5,24.0
-,-,cpp1,Random Forest,25.0,0.08753577887692066,1.9958244940566388,0.0792498282072871,0.009967867572105406,-0.01023657193869959,0.1542194161518751,2.278403467877152,0.9040669071826829,0.6606170598911071,0.4776902887139108,0.9376908494571612,Bank,Age,Valid,{1.99},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,5,22.0,40.0,25.0
-,-,roc1,Logistic Regression,25.0,0.03783261652246583,1.6143395017223423,0.09101058637688873,-0.029651409612652117,-0.06296682041362894,0.1542194161518751,2.278403467877152,0.9016070842899311,0.7120418848167539,0.3569553805774278,0.931614901210812,Bank,Age,Valid,{13.11},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,30.0,32.0,25.0
rw1,-,-,Random Forest,25.0,0.10389860258880708,2.166301169590643,0.0795936989327219,0.03520856237223774,0.033715220949263436,0.1542194161518751,2.278403467877152,0.902755001639882,0.6506238859180036,0.479002624671916,0.9387266258602982,Bank,Age,Valid,{1.83},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,3,23.5,38.5,25.0
-,-,-,Random Forest,28.0,0.10839680044833978,2.1986340228681156,0.0796415327870578,0.022847808169719867,-0.014432376134503766,0.1542194161518751,2.278403467877152,0.9019350606756313,0.643859649122807,0.4816272965879265,0.9379468730201828,Bank,Age,Valid,{1.69},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,2,24.25,39.0,28.0
-,-,cpp1,Logistic Regression,28.0,0.004823796739472544,1.0677503395138714,0.08610351175327335,-0.100600744482808,-0.20122005653920547,0.1542194161518751,2.278403467877152,0.9040669071826829,0.7034482758620689,0.4015748031496063,0.930134588217702,Bank,Age,Valid,{0.5},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,28.75,34.5,28.0
-,egr_fp1,cpp2,-,30.0,0.011964278842880774,1.157933810026179,0.08308717615757655,-0.08556554545387138,-0.1611664930813867,0.1542194161518751,2.278403467877152,0.9058707773040341,0.7025862068965517,0.42782152230971127,0.7020972781325873,Bank,Age,Valid,{25.85},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,30.0,33.5,30.0
di1,-,roc2,Logistic Regression,31.0,0.07202543223251312,3.166978359604595,0.10921676082638918,0.0544855461030504,0.07939294747805387,0.1542194161518751,2.278403467877152,0.8902918989832732,0.7162790697674418,0.2020997375328084,0.9248530262427841,Bank,Age,Valid,{14.01},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,36.0,28.0,31.0
rw1,-,roc2,Random Forest,32.0,0.07713536132102371,2.029687582319161,0.08607821926634336,-0.005256361658842905,-0.05508108912364229,0.1542194161518751,2.278403467877152,0.9012791079042309,0.6702127659574468,0.41338582677165353,0.9382975834917187,Bank,Age,Valid,{14.43},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,3,28.0,37.0,32.0
rw1,-,eop2,Random Forest,33.0,0.07859364963784524,1.8115410477413043,0.08133007701378113,-0.004739433982414255,-0.03850617467638745,0.1542194161518751,2.278403467877152,0.8966874385044277,0.609271523178808,0.48293963254593175,0.9368304282897921,Bank,Age,Valid,{1.93},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,3,26.0,39.5,33.0
di1,pr2,-,-,34.0,0.039468504228345455,2.285328706381338,0.11005665395313514,0.015533074660195913,0.02395476863561971,0.1542194161518751,2.278403467877152,0.8907838635618236,0.7474226804123711,0.19028871391076116,0.5959289056259272,Bank,Age,Valid,{23.06},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,42.75,24.5,34.0
di1,egr_fp2,roc3,-,35.0,0.05133313008069919,2.680947303802785,0.10987361760683528,0.03750897110417745,0.06790656152358279,0.1542194161518751,2.278403467877152,0.8909478517546736,0.7487179487179487,0.19160104986876642,0.5914015187288245,Bank,Age,Valid,{34.06},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,42.25,25.5,35.0
-,pr1,-,-,36.0,0.08000359145431206,2.110494816275662,0.08576661511851388,0.012603411015857116,-0.00553489064127366,0.1542194161518751,2.278403467877152,0.9030829780255821,0.6887417218543046,0.4094488188976378,0.9318047669078846,Bank,Age,Valid,{10.41},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,31.0,37.0,36.0
di1,egr_fp2,eop3,-,36.0,0.03215930270533202,2.2218473534263006,0.11191981438071323,0.011803918076097103,0.022258592471358418,0.1542194161518751,2.278403467877152,0.8904558871761233,0.7831325301204819,0.17060367454068243,0.5914015187288245,Bank,Age,Valid,{20.8},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,44.0,24.0,36.0
di1,pr2,roc3,-,36.0,0.048802338786621234,2.475772765246449,0.1091317878823639,0.03184640650070724,0.058116351733372984,0.1542194161518751,2.278403467877152,0.8907838635618236,0.7285714285714285,0.20078740157480315,0.5959289056259272,Bank,Age,Valid,{36.65},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,43.0,25.0,36.0
rw1,pr2,-,-,36.0,0.08000359145431206,2.110494816275662,0.08576661511851388,0.012603411015857116,-0.00553489064127366,0.1542194161518751,2.278403467877152,0.9030829780255821,0.6887417218543046,0.4094488188976378,0.9318047669078846,Bank,Age,Valid,{11.05},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,31.0,37.0,36.0
rw1,pr2,cpp3,-,40.0,0.06830768502156352,1.948149061177534,0.08588427379823964,-0.002067144920999426,-0.026811486385954486,0.1542194161518751,2.278403467877152,0.9030829780255821,0.6895787139689579,0.40813648293963256,0.9324878653193088,Bank,Age,Valid,{11.25},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,31.0,37.5,40.0
di1,-,eop2,Logistic Regression,41.0,0.024735648242703377,1.7330409356725147,0.11088152833094653,-0.0020710020919926667,-0.0001190299062639455,0.1542194161518751,2.278403467877152,0.8884880288619219,0.6952380952380952,0.19160104986876642,0.9248530262427841,Bank,Age,Valid,{1.78},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,44.75,24.5,41.0
di1,egr_fp2,-,-,42.0,0.02614263006935256,1.9869259135098893,0.11217177627840862,0.0010696877402110124,0.0009819967266775642,0.1542194161518751,2.278403467877152,0.8901279107904231,0.7771084337349398,0.16929133858267717,0.5914015187288245,Bank,Age,Valid,{20.34},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,45.25,24.5,42.0
-,pr1,cpp2,-,43.0,0.03906791893969218,1.5422846734322144,0.08653789404068514,-0.04865259447487726,-0.1119178693646779,0.1542194161518751,2.278403467877152,0.9025910134470319,0.6883408071748879,0.40288713910761154,0.9306830344670184,Bank,Age,Valid,{10.97},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,36.0,34.0,43.0
di1,gsr_eo2,roc3,-,44.0,0.0591484898625282,2.7184955853686503,0.1095502832553036,0.0457495027291985,0.07939294747805387,0.1542194161518751,2.278403467877152,0.8894719580190227,0.7,0.2020997375328084,0.9173683335497606,Bank,Age,Valid,{21.32},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,41.75,28.5,44.0
rw1,-,eop2,Logistic Regression,45.0,0.004652117330049707,1.0523208717556065,0.08774373478006947,-0.10343483563307569,-0.2065168873679512,0.1542194161518751,2.278403467877152,0.892915710068875,0.6003683241252302,0.42782152230971127,0.9305335029335726,Bank,Age,Valid,{0.44},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,36.0,34.5,45.0
di1,gsr_eo2,-,-,46.0,-0.0032658554321239805,0.8774890813531719,0.11240154115098214,-0.04681843074872254,-0.08692158904924861,0.1542194161518751,2.278403467877152,0.8901279107904231,0.7839506172839507,0.16666666666666666,0.9173683335497606,Bank,Age,Valid,{8.88},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,37.25,33.5,46.0
di1,gsr_eo2,cpp3,-,46.0,-0.0032658554321239805,0.8774890813531719,0.11240154115098214,-0.04681843074872254,-0.08692158904924861,0.1542194161518751,2.278403467877152,0.8901279107904231,0.7839506172839507,0.16666666666666666,0.9173683335497606,Bank,Age,Valid,{9.33},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,37.25,33.5,46.0
di1,gsr_eo2,eop3,-,46.0,-0.0032658554321239805,0.8774890813531719,0.11240154115098214,-0.04681843074872254,-0.08692158904924861,0.1542194161518751,2.278403467877152,0.8901279107904231,0.7839506172839507,0.16666666666666666,0.9173683335497606,Bank,Age,Valid,{9.04},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,37.25,33.5,46.0
-,-,eop1,Logistic Regression,49.0,0.0006600777293326032,1.0075819393444851,0.08941906983092655,-0.09316874619745985,-0.169855676238655,0.1542194161518751,2.278403467877152,0.8916038045260741,0.5951035781544256,0.4146981627296588,0.931614901210812,Bank,Age,Valid,{0.37},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,36.75,34.5,49.0
rw1,pr2,eop3,-,50.0,0.0086984234107568,1.0849350173897125,0.09300892768444133,-0.05394610555443931,-0.0662699003124535,0.1542194161518751,2.278403467877152,0.8783207609052148,0.5159744408945687,0.4238845144356955,0.9318047669078846,Bank,Age,Valid,{11.2},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,3,39.25,33.5,50.0
-,-,eop1,Random Forest,51.0,0.05204747429002177,1.4027224283511215,0.08830885424340901,-0.034179404027060385,-0.0793631900014879,0.1542194161518751,2.278403467877152,0.8693014102984585,0.4780426599749059,0.5,0.9378580886721992,Bank,Age,Fail,{1.8},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,2,32.25,41.5,51.0
-,pr1,eop2,-,52.0,0.0086984234107568,1.0849350173897125,0.09486910126527982,-0.07795679184271635,-0.1457818776967713,0.1542194161518751,2.278403467877152,0.875696949819613,0.5031948881789138,0.41338582677165353,0.9318047669078846,Bank,Age,Valid,{10.65},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,40.5,33.5,52.0
di1,-,cpp2,Logistic Regression,53.0,-0.024015384053745523,0.19582383453926716,0.11198414609329292,-0.08598635529490675,-0.16333878887070377,0.1542194161518751,2.278403467877152,0.8894719580190227,0.7471910112359551,0.17454068241469817,0.9154335233957824,Bank,Age,Valid,{7.47},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,40.25,34.5,53.0
-,-,roc1,Naive Bayes,54.0,0.43182995450495654,4.854602621010357,0.08932651502753064,0.3992658793217374,0.46034816247582205,0.1542194161518751,2.278403467877152,0.8715972449983601,0.4861294583883752,0.48293963254593175,0.8341018959024424,Bank,Age,Fail,{12.84},,0.08818854820291797,0.42494579461964005,0.45255170361553343,1,43.25,34.0,54.0
di1,egr_fp2,cpp3,-,54.0,-0.021484592759667572,0.2139556710706808,0.11221806851614384,-0.08153052716294662,-0.15634578187769677,0.1542194161518751,2.278403467877152,0.8902918989832732,0.7852760736196319,0.1679790026246719,0.6049160459140509,Bank,Age,Valid,{20.56},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,42.75,34.5,54.0
rw1,-,-,Naive Bayes,56.0,0.2983906535361518,3.128232735870965,0.08903844033533255,0.24089087289910482,0.2568665377176016,0.1542194161518751,2.278403467877152,0.8576582486061004,0.44150110375275936,0.5249343832020997,0.835879181472256,Bank,Age,Fail,{0.16},,0.08818854820291797,0.42494579461964005,0.45255170361553343,2,43.5,34.5,56.0
-,-,-,Naive Bayes,57.0,0.47703491899987865,4.48200241984271,0.08818854820291797,0.42494579461964005,0.45255170361553343,0.1542194161518751,2.278403467877152,0.8578222367989504,0.44274809160305345,0.5328083989501312,0.8341018959024424,Bank,Age,Fail,{0.11},,0.08818854820291797,0.42494579461964005,0.45255170361553343,0,43.5,35.0,57.0
di1,pr2,cpp3,-,58.0,-0.030706934368145773,0.0,0.11175324427742658,-0.0989144201922406,-0.1888111888111888,0.1542194161518751,2.278403467877152,0.8894719580190227,0.7417582417582418,0.17716535433070865,0.6089295411349444,Bank,Age,Valid,{23.51},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,2,45.5,34.5,58.0
rw1,-,roc2,Naive Bayes,59.0,0.30501017743165626,2.3090480243572964,0.08354025996009852,0.23413470482445992,0.24636214848980809,0.1542194161518751,2.278403467877152,0.8043620859298131,0.35369993211133743,0.6837270341207349,0.835879181472256,Bank,Age,Fail,{13.51},,0.08818854820291797,0.42494579461964005,0.45255170361553343,3,44.25,38.5,59.0
di1,pr2,eop3,-,60.0,0.01298251534014723,1.3274356103023517,0.11237385789083446,-0.02568981717503081,-0.04966522838863266,0.1542194161518751,2.278403467877152,0.8838963594621188,0.610655737704918,0.19553805774278216,0.5959289056259272,Bank,Age,Valid,{22.8},,0.08533359635010972,-0.0393447389920736,-0.0948370778158012,4,55.5,27.5,60.0
di1,-,cpp2,Random Forest,61.0,0.049905428325326545,1.310703228659885,0.08176399889682938,-0.05126236782457766,-0.1064424936765363,0.1542194161518751,2.278403467877152,0.8602820596917022,0.45445344129554655,0.589238845144357,0.8902090539375982,Bank,Age,Fail,{3.33},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,2,40.25,43.0,61.0
di1,-,-,Random Forest,62.0,0.04400024863914467,1.2642243907641444,0.08322463738203728,-0.05462000404867589,-0.1064424936765363,0.1542194161518751,2.278403467877152,0.8545424729419482,0.4389051808406647,0.589238845144357,0.8872757272938334,Bank,Age,Fail,{3.06},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,2,43.5,42.0,62.0
di1,-,eop2,Random Forest,63.0,0.057048870418552416,1.3864327485380117,0.08965755206402728,-0.01713604617257084,-0.03511382234786492,0.1542194161518751,2.278403467877152,0.8563463430632995,0.43736263736263736,0.5223097112860893,0.8900713275252138,Bank,Age,Fail,{3.2},,0.0796415327870578,0.022847808169719867,-0.014432376134503766,3,44.25,43.0,63.0
-,-,cpp1,Naive Bayes,64.0,0.14370158566654528,2.048915391928096,0.09167596857094167,0.016744010130964673,-0.1219163814908496,0.1542194161518751,2.278403467877152,0.8583142013775008,0.44069767441860463,0.4973753280839895,0.8316140896087388,Bank,Age,Fail,{0.42},,0.08818854820291797,0.42494579461964005,0.45255170361553343,4,46.0,41.5,64.0
