Pre,In_p,Post,Classifier,Ovr_Rank,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,Orig Mean Difference,Orig Disparate Impact,AUC,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Perf_Rank,Fair_Rank,Rank
di1,-,cpp2,Random Forest,139.0,-0.08963653826438388,0.5389264352821993,0.16809479575009267,0.06076445930946435,0.17617132657669415,0.8087129588677576,0.6704469646430954,0.4484605087014726,Adult,Sex,Valid,{7.06},,-0.1899145123896782,0.38442883023113794,0.8398777136081195,0.12084990102648215,-0.061029247870853495,-0.033487759095810476,2,105.75,78.0,139.0
di1,-,eop2,Logistic Regression,139.0,-0.0695933538014378,0.6856546897309506,0.16104857699126304,0.010241190219670827,0.01705339670114625,0.7987616099071208,0.6168795113825652,0.4957608210620259,Adult,Sex,Valid,{4.41},,-0.1899145123896782,0.38442883023113794,0.8675060212758855,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,3,109.25,74.5,139.0
di1,pr2,cpp3,-,142.0,-0.07295584249272014,0.5372944917368925,0.18092676149647607,0.05837483704991143,0.1569904794674154,0.8091552410437859,0.7119341563786008,0.3859883980365908,Adult,Sex,Valid,{51.66},,-0.1899145123896782,0.38442883023113794,0.8280857272000441,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,101.25,92.5,142.0
-,-,cpp1,Naive Bayes,143.0,-0.09517511200801458,0.5422069671045303,0.17860472929467114,0.06853970412306178,0.21498462398658097,0.7879256965944272,0.6006230529595016,0.4301651048639,Adult,Sex,Valid,{0.21},,-0.1899145123896782,0.38442883023113794,0.8066467447525414,0.099024012374326,-0.1926239041192025,-0.18016816842648542,2,119.75,74.5,143.0
di1,-,cpp2,Logistic Regression,144.0,-0.08101223589760194,0.4808465882895343,0.18683413270307384,0.03640451912435573,0.12112642738865831,0.8038478549314463,0.6983857264231096,0.3668005354752343,Adult,Sex,Valid,{4.41},,-0.1899145123896782,0.38442883023113794,0.8074822031359632,0.13476625563363268,-0.08697531963839975,-0.09664615507500607,2,105.0,91.0,144.0
-,-,cpp1,Random Forest,1.0,0.08227116411794834,1.9026974951830442,0.07741986043077442,0.03134159463921048,0.02909836065573773,0.9058707773040341,0.6736842105263158,0.49740932642487046,Bank,Age,Valid,{1.65},,0.10766956903490159,1.871505732966929,0.9388209954490532,0.08024971804557128,0.040326735418254156,0.04822404371584704,4,11.0,38.5,1.0
di1,gsr_eo2,eop3,-,1.0,0.010589985610107069,2.5686416184971095,0.12938480478235612,0.0055444306801704195,0.004918032786885247,0.8778287963266644,0.813953488372093,0.04533678756476684,Bank,Age,Valid,{10.93},,0.10766956903490159,1.871505732966929,0.8937223105344979,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,38.5,11.0,1.0
-,gsr_eo1,-,-,3.0,0.007042755054754754,1.088407465464877,0.0864981019079923,-0.0864834449298137,-0.180327868852459,0.9001311905542801,0.6673511293634496,0.4209844559585492,Bank,Age,Valid,{12.68},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,19.25,32.5,3.0
rw1,gsr_eo2,-,-,3.0,0.007042755054754754,1.088407465464877,0.0864981019079923,-0.0864834449298137,-0.180327868852459,0.9001311905542801,0.6673511293634496,0.4209844559585492,Bank,Age,Valid,{12.45},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,19.25,32.5,3.0
rw1,-,-,Random Forest,5.0,0.06155459622936027,1.6512696118909993,0.07722834747263294,0.015203846726513141,0.02226775956284155,0.9047228599540833,0.6626916524701874,0.5038860103626943,Bank,Age,Valid,{1.62},,0.10766956903490159,1.871505732966929,0.9385357100469103,0.08024971804557128,0.040326735418254156,0.04822404371584704,5,14.75,40.0,5.0
rw1,gsr_eo2,eop3,-,6.0,0.005017438599058552,1.0614221564037642,0.08673620621517801,-0.08881239973341123,-0.18306010928961747,0.8988192850114791,0.655310621242485,0.42357512953367876,Bank,Age,Valid,{12.66},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,23.25,32.0,6.0
-,-,-,Random Forest,7.0,0.08362137508841247,1.9313094875918118,0.08024971804557128,0.040326735418254156,0.04822404371584704,0.9025910134470319,0.6583629893238434,0.4792746113989637,Bank,Age,Valid,{1.6},,0.10766956903490159,1.871505732966929,0.9389523288822649,0.08024971804557128,0.040326735418254156,0.04822404371584704,1,16.0,39.5,7.0
rw1,-,cpp2,Random Forest,7.0,0.07868491012414332,1.8846453367847233,0.08037263473322936,0.03822230751609825,0.05095628415300546,0.902918989832732,0.6618705035971223,0.47668393782383417,Bank,Age,Valid,{1.65},,0.10766956903490159,1.871505732966929,0.9374580462643907,0.08024971804557128,0.040326735418254156,0.04822404371584704,2,17.0,38.5,7.0
-,-,roc1,Random Forest,9.0,0.07311724104290139,2.5147540320950728,0.10122179501593423,0.07273103989054663,0.12404371584699458,0.8945555919973762,0.7100977198697068,0.2823834196891192,Bank,Age,Valid,{12.51},,0.10766956903490159,1.871505732966929,0.9406331536173118,0.08024971804557128,0.040326735418254156,0.04822404371584704,1,24.5,32.0,9.0
rw1,-,roc2,Random Forest,10.0,0.07058559547328114,2.389434063718242,0.09948607917968108,0.06483224485435352,0.10901639344262298,0.895703509347327,0.7111801242236024,0.2966321243523316,Bank,Age,Valid,{12.48},,0.10766956903490159,1.871505732966929,0.9383574370718287,0.08024971804557128,0.040326735418254156,0.04822404371584704,1,24.25,32.5,10.0
di1,-,-,Logistic Regression,11.0,0.032528962708226625,2.0474679567730583,0.11145439540611433,0.012000084664882662,0.010109289617486361,0.8896359462118727,0.7538461538461538,0.19041450777202074,Bank,Age,Valid,{1.65},,0.10766956903490159,1.871505732966929,0.9122481073393013,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,32.5,25.5,11.0
rw1,-,-,Logistic Regression,12.0,0.044256481549230495,1.5737847990791918,0.08667435440123808,-0.03274033765883775,-0.09713114754098362,0.9006231551328304,0.6736401673640168,0.4170984455958549,Bank,Age,Valid,{0.18},,0.10766956903490159,1.871505732966929,0.9216951157582607,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,22.25,36.5,12.0
-,gsr_eo1,eop2,-,13.0,0.005017438599058552,1.0614221564037642,0.0872121871116999,-0.08763884643183566,-0.180327868852459,0.8981633322400787,0.6513026052104208,0.4209844559585492,Bank,Age,Valid,{12.56},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,27.25,32.0,13.0
-,gsr_eo1,roc2,-,14.0,0.04779883417477622,1.3988846373035904,0.0714838610527616,-0.0554953852179767,-0.1401639344262295,0.8998032141685799,0.6089309878213802,0.582901554404145,Bank,Age,Valid,{23.7},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,18.5,41.0,14.0
rw1,-,cpp2,Logistic Regression,14.0,0.044256481549230495,1.5737847990791918,0.08667435440123808,-0.03274033765883775,-0.09713114754098362,0.9006231551328304,0.6736401673640168,0.4170984455958549,Bank,Age,Valid,{0.24},,0.10766956903490159,1.871505732966929,0.9216266521259477,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,23.0,36.5,14.0
rw1,gsr_eo2,roc3,-,14.0,0.04779883417477622,1.3988846373035904,0.0714838610527616,-0.0554953852179767,-0.1401639344262295,0.8998032141685799,0.6089309878213802,0.582901554404145,Bank,Age,Valid,{23.48},,0.10766956903490159,1.871505732966929,0.9262531155208878,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,18.5,41.0,14.0
-,-,roc1,Logistic Regression,17.0,0.03624106729104168,1.7181549287606086,0.0999527047120653,-0.011148741530218418,-0.04371584699453551,0.895703509347327,0.7165605095541401,0.2914507772020725,Bank,Age,Valid,{10.95},,0.10766956903490159,1.871505732966929,0.9207023322872059,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,29.5,30.5,17.0
di1,-,eop2,Logistic Regression,18.0,0.019786834467452018,1.6138062524589174,0.11179260489859763,-0.0055200746916585445,-0.016256830601092898,0.8888160052476222,0.735,0.19041450777202074,Bank,Age,Valid,{1.67},,0.10766956903490159,1.871505732966929,0.9122481073393013,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,34.0,26.5,18.0
rw1,-,roc2,Logistic Regression,19.0,0.03754835247920783,1.5646547929931636,0.09153318849420713,-0.044224073646437684,-0.1256830601092896,0.8993112495900295,0.691747572815534,0.36917098445595853,Bank,Age,Valid,{16.12},,0.10766956903490159,1.871505732966929,0.9216951157582607,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,26.25,35.5,19.0
-,gsr_eo1,cpp2,-,20.0,0.012443598936611303,1.1675643720441409,0.08935444449581989,-0.07166684124199942,-0.15300546448087432,0.8988192850114791,0.6703296703296703,0.3950777202072539,Bank,Age,Valid,{12.53},,0.10766956903490159,1.871505732966929,0.9190392618866485,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,29.5,32.5,20.0
-,egr_fp1,-,-,21.0,0.024721348259798548,1.3116467839134178,0.08631944348844711,-0.06627208102032883,-0.15532786885245897,0.9002951787471302,0.6680327868852459,0.422279792746114,Bank,Age,Valid,{24.51},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,29.0,34.0,21.0
-,-,-,Logistic Regression,22.0,0.0602473110411941,1.7676673503636022,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,0.8998032141685799,0.6646216768916156,0.4209844559585492,Bank,Age,Valid,{0.18},,0.10766956903490159,1.871505732966929,0.9207023322872059,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,25.75,37.5,22.0
rw1,egr_fp2,cpp3,-,22.0,-0.004011609472939687,0.9493202854431394,0.08643712425585166,-0.10245399305054881,-0.205327868852459,0.9006231551328304,0.6721991701244814,0.41968911917098445,Bank,Age,Valid,{24.65},,0.10766956903490159,1.871505732966929,0.7244931015898155,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,29.25,34.0,22.0
rw1,gsr_eo2,cpp3,-,24.0,0.012612375307919324,1.1702239719804601,0.08977350645774647,-0.070397004481922,-0.15027322404371585,0.8983273204329288,0.6674008810572687,0.39248704663212436,Bank,Age,Valid,{12.3},,0.10766956903490159,1.871505732966929,0.9151406046007561,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,32.0,32.5,24.0
rw1,egr_fp2,-,-,25.0,0.030501695080607794,1.3845160496863855,0.08637921665606169,-0.06251268252408823,-0.15532786885245897,0.9001311905542801,0.6666666666666666,0.422279792746114,Bank,Age,Valid,{24.77},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,30.25,34.5,25.0
di1,egr_fp2,cpp3,-,26.0,0.03468208092485549,inf,0.13449444144110875,0.0662593984962406,0.125,0.8740570678911118,0.8333333333333334,0.006476683937823834,Bank,Age,Valid,{23.1},,0.10766956903490159,1.871505732966929,0.4927914969871138,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,1,46.5,18.5,26.0
-,pr1,-,-,27.0,0.08336869832443111,2.062278575424203,0.08733251592991845,0.020200541959685604,-0.019398907103825136,0.898491308625779,0.6551724137931034,0.4183937823834197,Bank,Age,Valid,{30.09},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,28.25,37.0,27.0
rw1,pr2,-,-,27.0,0.08336869832443111,2.062278575424203,0.08733251592991845,0.020200541959685604,-0.019398907103825136,0.898491308625779,0.6551724137931034,0.4183937823834197,Bank,Age,Valid,{30.41},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,28.25,37.0,27.0
rw1,-,eop2,Random Forest,29.0,0.029951464598424432,1.24889541058298,0.08496965945442252,-0.023115230531177332,-0.03319672131147544,0.8804526074122663,0.5290933694181326,0.5064766839378239,Bank,Age,Valid,{1.66},,0.10766956903490159,1.871505732966929,0.9404087923355754,0.08024971804557128,0.040326735418254156,0.04822404371584704,4,29.5,36.0,29.0
di1,gsr_eo2,cpp3,-,30.0,0.017341040462427744,inf,0.13505738680914348,0.028759398496240603,0.05,0.8735651033125615,0.6666666666666666,0.0025906735751295338,Bank,Age,Valid,{10.62},,0.10766956903490159,1.871505732966929,0.4948171935893719,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,1,53.75,12.0,30.0
di1,pr2,-,-,30.0,0.036115216702031654,2.086206390657551,0.11114548449829646,0.011573914946660536,0.0032786885245901787,0.8889799934404723,0.7272727272727273,0.19689119170984457,Bank,Age,Valid,{28.22},,0.10766956903490159,1.871505732966929,0.5948176313674827,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,40.75,25.0,30.0
rw1,-,eop2,Logistic Regression,30.0,0.02105021828735884,1.2371151014308006,0.08917516229699604,-0.05042335319267188,-0.10532786885245898,0.8916038045260741,0.6018348623853211,0.42487046632124353,Bank,Age,Valid,{0.21},,0.10766956903490159,1.871505732966929,0.9216951157582607,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,32.25,33.5,30.0
di1,egr_fp2,eop3,-,33.0,0.0157791273383576,1.8347440132122212,0.12134079852973048,0.007359965779437086,0.012978142076502733,0.8825844539193178,0.7372881355932204,0.11269430051813471,Bank,Age,Valid,{23.72},,0.10766956903490159,1.871505732966929,0.5765495156228415,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,46.0,20.0,33.0
-,-,cpp1,Logistic Regression,34.0,0.042906270578766365,1.5467089315681521,0.08691531498165735,-0.03409738197764017,-0.09849726775956286,0.8996392259757298,0.6646090534979424,0.4183937823834197,Bank,Age,Valid,{0.23},,0.10766956903490159,1.871505732966929,0.9197445710650073,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,29.0,37.5,34.0
-,egr_fp1,roc2,-,35.0,-0.04215311821662886,0.40675243364958197,0.09119070261051378,-0.16392143781288415,-0.3170765027322404,0.8986552968186291,0.6807511737089202,0.3756476683937824,Bank,Age,Valid,{35.35},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,34.5,33.0,35.0
rw1,egr_fp2,roc3,-,35.0,-0.04215311821662886,0.40675243364958197,0.09119070261051378,-0.16392143781288415,-0.3170765027322404,0.8986552968186291,0.6807511737089202,0.3756476683937824,Bank,Age,Valid,{35.19},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,34.5,33.0,35.0
-,egr_fp1,cpp2,-,37.0,0.001768737347869559,1.0223449227849193,0.08697440854694016,-0.11617579756182703,-0.255327868852459,0.8998032141685799,0.6666666666666666,0.4170984455958549,Bank,Age,Valid,{24.58},,0.10766956903490159,1.871505732966929,0.7244976009759534,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,33.25,34.5,37.0
-,-,eop1,Random Forest,38.0,0.023917465427672507,1.1809846521825793,0.08574049065752826,-0.03313699393951825,-0.04959016393442628,0.8727451623483109,0.49753086419753084,0.522020725388601,Bank,Age,Fail,{1.64},,0.10766956903490159,1.871505732966929,0.9382136999254804,0.08024971804557128,0.040326735418254156,0.04822404371584704,3,31.25,37.0,38.0
di1,pr2,eop3,-,39.0,0.023710641203873076,1.6954730155096434,0.11184751236720877,-0.01390750234584862,-0.04672131147540984,0.8878320760905215,0.7075471698113207,0.19430051813471502,Bank,Age,Valid,{28.48},,0.10766956903490159,1.871505732966929,0.5948176313674827,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,43.0,26.0,39.0
di1,egr_fp2,roc3,-,40.0,0.007846637886880805,1.2923982986148979,0.11520159281456797,-0.018876092849297046,-0.03756830601092895,0.8870121351262709,0.7515151515151515,0.16062176165803108,Bank,Age,Valid,{34.44},,0.10766956903490159,1.871505732966929,0.5765495156228415,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,43.0,26.5,40.0
di1,-,cpp2,Logistic Regression,41.0,-0.031054852320675105,0.0,0.11271804867717367,-0.09927811082383915,-0.18989071038251365,0.8888160052476222,0.7554347826086957,0.1800518134715026,Bank,Age,Valid,{1.7},,0.10766956903490159,1.871505732966929,0.8992616628952892,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,34.25,35.5,41.0
rw1,pr2,cpp3,-,41.0,0.03712592375795712,1.473056125303002,0.08852546114324787,-0.071058856536555,-0.19439890710382515,0.8975073794686782,0.6515463917525773,0.40932642487046633,Bank,Age,Valid,{29.92},,0.10766956903490159,1.871505732966929,0.9240790607811128,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,33.75,36.0,41.0
di1,egr_fp2,-,-,43.0,0.008690519743420888,1.3343592823361607,0.11586932598225844,-0.016047568953636758,-0.03210382513661203,0.8865201705477206,0.75,0.15544041450777202,Bank,Age,Valid,{23.05},,0.10766956903490159,1.871505732966929,0.5765495156228415,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,3,44.0,26.0,43.0
-,-,eop1,Logistic Regression,44.0,0.021809224165264263,1.2190163613206624,0.0907361176243075,-0.054347687401397865,-0.11762295081967211,0.8837323712692686,0.5515548281505729,0.4365284974093264,Bank,Age,Valid,{0.21},,0.10766956903490159,1.871505732966929,0.9207023322872059,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,36.5,34.5,44.0
-,pr1,cpp2,-,45.0,0.04868661739957561,1.6203617378333022,0.08816747409581943,-0.046058856536555,-0.14439890710382514,0.8978353558543785,0.6529774127310062,0.4119170984455959,Bank,Age,Valid,{29.52},,0.10766956903490159,1.871505732966929,0.9250161491480838,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,32.75,38.5,45.0
-,pr1,eop2,-,46.0,0.016829833418697093,1.1449371555316574,0.09570675405204217,-0.047524067838336556,-0.09262295081967215,0.8676615283699574,0.47538677918424754,0.4378238341968912,Bank,Age,Fail,{30.27},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,36.0,36.0,46.0
di1,gsr_eo2,-,-,46.0,-0.00139313675276213,0.9256366192782377,0.12055262575482886,-0.03297763401600002,-0.06885245901639343,0.8838963594621188,0.7807017543859649,0.11528497409326424,Bank,Age,Valid,{10.64},,0.10766956903490159,1.871505732966929,0.8937223105344979,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,37.0,35.0,46.0
di1,-,roc2,Logistic Regression,48.0,0.04923684788175898,2.314091548195594,0.11175924213398745,0.01751114071889766,-0.0035519125683060038,0.8860282059691702,0.6624472573839663,0.2033678756476684,Bank,Age,Valid,{12.28},,0.10766956903490159,1.871505732966929,0.9122481073393013,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,41.25,31.0,48.0
rw1,pr2,eop3,-,49.0,0.016829833418697093,1.1449371555316574,0.09593638704212332,-0.04693729118754877,-0.09125683060109291,0.8673335519842571,0.4739803094233474,0.4365284974093264,Bank,Age,Fail,{30.38},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,36.75,36.0,49.0
rw1,egr_fp2,eop3,-,50.0,0.013202604814516725,1.1552091935039912,0.08826566090808259,-0.08263249526017882,-0.18169398907103823,0.8948835683830764,0.6257197696737045,0.422279792746114,Bank,Age,Valid,{24.33},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,39.25,34.5,50.0
di1,gsr_eo2,roc3,-,51.0,0.04603009682690666,2.1316527954332862,0.11275209528456406,0.015094978356575115,-0.00491803278688524,0.8832404066907182,0.6171875,0.20466321243523317,Bank,Age,Valid,{21.37},,0.10766956903490159,1.871505732966929,0.8937223105344979,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,45.25,29.0,51.0
di1,pr2,roc3,-,52.0,0.05024950610960708,2.3783718689788054,0.11136309539170365,0.018088841469908638,-0.0035519125683060038,0.8870121351262709,0.6796536796536796,0.2033678756476684,Bank,Age,Valid,{38.98},,0.10766956903490159,1.871505732966929,0.5948176313674827,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,43.5,31.0,52.0
-,egr_fp1,eop2,-,53.0,0.00151508499792688,1.0166546913037418,0.0897434396473693,-0.1095901244146534,-0.23715846994535517,0.889963922597573,0.590990990990991,0.42487046632124353,Bank,Age,Valid,{24.53},,0.10766956903490159,1.871505732966929,0.7231328277158294,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,40.5,34.5,53.0
di1,pr2,cpp3,-,54.0,-0.03324894514767932,0.0,0.11234286263331605,-0.10346367903830188,-0.19672131147540983,0.8883240406690718,0.7309644670050761,0.18652849740932642,Bank,Age,Valid,{28.28},,0.10766956903490159,1.871505732966929,0.6050407230926981,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,2,42.0,35.0,54.0
di1,-,-,Random Forest,55.0,0.006026194483061381,1.0348003921170943,0.08528543404449974,-0.09007664586977196,-0.17199453551912575,0.8489668743850443,0.4295175023651845,0.5880829015544041,Bank,Age,Fail,{3.01},,0.10766956903490159,1.871505732966929,0.8785536638136505,0.08024971804557128,0.040326735418254156,0.04822404371584704,2,42.0,35.5,55.0
rw1,-,-,Naive Bayes,56.0,0.2356801053632838,2.6162090558766855,0.0889841331585684,0.14644971154007508,0.0685792349726776,0.8563463430632995,0.44408602150537635,0.5349740932642487,Bank,Age,Fail,{0.06},,0.10766956903490159,1.871505732966929,0.8368020357654988,0.09012315483344337,0.32587336146334145,0.2836065573770492,3,43.25,35.0,56.0
-,-,roc1,Naive Bayes,57.0,0.3706124240872174,4.224491354943852,0.09332543047194464,0.3094748106427294,0.2728142076502732,0.8660216464414562,0.47058823529411764,0.46632124352331605,Bank,Age,Fail,{10.99},,0.10766956903490159,1.871505732966929,0.8373837942326139,0.09012315483344337,0.32587336146334145,0.2836065573770492,2,44.25,35.0,57.0
-,-,-,Naive Bayes,58.0,0.3944498914660618,3.756032555349548,0.09012315483344337,0.32587336146334145,0.2836065573770492,0.8535585437848475,0.4357066950053135,0.5310880829015544,Bank,Age,Fail,{0.05},,0.10766956903490159,1.871505732966929,0.8373837942326139,0.09012315483344337,0.32587336146334145,0.2836065573770492,0,43.75,36.0,58.0
rw1,-,roc2,Naive Bayes,59.0,0.23610155849857323,2.5041954130151036,0.08812113622644306,0.13763859720804317,0.04535519125683063,0.8507707445063956,0.4308617234468938,0.5569948186528497,Bank,Age,Fail,{11.1},,0.10766956903490159,1.871505732966929,0.8368020357654988,0.09012315483344337,0.32587336146334145,0.2836065573770492,3,44.25,37.0,59.0
di1,-,eop2,Random Forest,60.0,0.032312382624814034,1.196763481040106,0.08980555189279886,-0.028109993093177937,-0.051912568306010876,0.8473269924565431,0.42105263157894735,0.5492227979274611,Bank,Age,Fail,{3.04},,0.10766956903490159,1.871505732966929,0.8771943627799105,0.08024971804557128,0.040326735418254156,0.04822404371584704,3,44.0,38.5,60.0
di1,-,cpp2,Random Forest,61.0,0.028852954805980324,1.1848148726761443,0.0927902868884742,-0.02683869926399944,-0.046857923497267806,0.8479829452279436,0.41901776384535006,0.5194300518134715,Bank,Age,Fail,{3.08},,0.10766956903490159,1.871505732966929,0.8562570166102744,0.08024971804557128,0.040326735418254156,0.04822404371584704,4,45.75,37.5,61.0
-,-,eop1,Naive Bayes,62.0,0.017538108826613996,1.0532615555088098,0.10355084283039952,-0.050410075498431545,-0.10751366120218575,0.7023614299770417,0.24067628045748385,0.6269430051813472,Bank,Age,Fail,{0.08},,0.10766956903490159,1.871505732966929,0.8373837942326139,0.09012315483344337,0.32587336146334145,0.2836065573770492,4,45.25,40.5,62.0
rw1,-,cpp2,Naive Bayes,63.0,0.0911714348430526,1.625220777135517,0.0896657387337076,-0.017460062896015108,-0.13142076502732236,0.8578222367989504,0.44751381215469616,0.5246113989637305,Bank,Age,Fail,{0.12},,0.10766956903490159,1.871505732966929,0.8374196677166855,0.09012315483344337,0.32587336146334145,0.2836065573770492,5,42.25,44.5,63.0
-,pr1,roc2,-,64.0,0.04190531938245412,1.0522493723360775,0.04267625042038604,0.011436737424149634,0.0,0.32338471630042637,0.15761535320538997,1.0,Bank,Age,Fail,{40.65},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,4,37.5,49.5,64.0
rw1,pr2,roc3,-,64.0,0.04190531938245412,1.0522493723360775,0.04267625042038604,0.011436737424149634,0.0,0.32338471630042637,0.15761535320538997,1.0,Bank,Age,Fail,{40.88},,0.10766956903490159,1.871505732966929,0.92610621664374,0.08661761637422503,-0.0053379834813995775,-0.04849726775956287,4,37.5,49.5,64.0
-,-,cpp1,Naive Bayes,66.0,0.11699324406721787,1.8174351074272004,0.09203101168648253,-0.011908593423876596,-0.16639344262295086,0.8555264020990488,0.43896976483762595,0.5077720207253886,Bank,Age,Fail,{0.1},,0.10766956903490159,1.871505732966929,0.8359396128874094,0.09012315483344337,0.32587336146334145,0.2836065573770492,3,45.75,42.5,66.0
rw1,-,eop2,Naive Bayes,67.0,0.046526670081217525,1.1714368906910533,0.10224292572899465,-0.050081336558241735,-0.15382513661202185,0.7515578878320761,0.2766085387853277,0.5958549222797928,Bank,Age,Fail,{0.09},,0.10766956903490159,1.871505732966929,0.8368020357654988,0.09012315483344337,0.32587336146334145,0.2836065573770492,4,45.5,46.5,67.0
di1,-,roc2,Random Forest,68.0,0.061289236847881734,1.1596916131590587,0.06750449216757261,-0.005606495711962228,-0.00983606557377048,0.7181042964906527,0.29859634198213525,0.9093264248704663,Bank,Age,Fail,{13.98},,0.10766956903490159,1.871505732966929,0.8763038491397174,0.08024971804557128,0.040326735418254156,0.04822404371584704,5,43.5,51.5,68.0
di1,-,-,Naive Bayes,,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,,
di1,-,cpp1,Naive Bayes,,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,,
di1,-,eop2,Naive Bayes,,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,,
di1,-,roc3,Naive Bayes,,,,,,,,,,Bank,age,Fail,{0},post,,,,,,,0,,,
di1,gsr_eo2,-,-,1.0,-0.1347460879205219,0.8069187154797399,0.19422532150586513,-0.09568636020589097,-0.0731796977994118,0.6861313868613139,0.6725838264299803,0.6067615658362989,Compas,Sex,Valid,{9.02},,-0.12676843047797726,0.8040093344583904,0.7321268516210468,0.1942709857597658,-0.24663470554208028,-0.18182740087212246,3,20.25,68.0,1.0
di1,gsr_eo2,cpp3,-,1.0,-0.1347460879205219,0.8069187154797399,0.19422532150586513,-0.09568636020589097,-0.0731796977994118,0.6861313868613139,0.6725838264299803,0.6067615658362989,Compas,Sex,Valid,{9.17},,-0.12676843047797726,0.8040093344583904,0.7321268516210468,0.1942709857597658,-0.24663470554208028,-0.18182740087212246,3,20.25,68.0,1.0
di1,gsr_eo2,-,-,3.0,-0.18438799076212464,0.7382295081967214,0.2001223639334434,-0.16095157545221225,-0.128219065112269,0.6804541768045418,0.6640625,0.604982206405694,Compas,Race,Valid,{9.5},,-0.08315242494226327,0.860984555984556,0.7334925298725544,0.1942709857597658,-0.1786787373492132,-0.14266971548524943,3,23.0,68.5,3.0
