Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,Failed,AUC,Orig Disparate Impact,Orig Mean Difference,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Score,Rank,Ovr_Rank
-,-,eop1,Random Forest,-0.052946536071068306,0.7901558580576101,0.008541615408556738,0.03678026131813509,0.029179030662710215,0.9882795223352498,0.988262831486293,0.9882795223352498,Adult,Race,Valid,{3.04},,1.0,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,4,43.0,23.0
di1,-,eop2,Random Forest,-0.05251212131072858,0.7888659928695254,0.011500383471521339,0.04181552497597251,0.04302670623145399,0.98562582927908,0.9855916894023915,0.98562582927908,Adult,Race,Valid,{10.09},,1.0,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,3,44.0,26.0
-,pr1,eop2,-,-0.05194917184601869,0.7879514391594831,0.014579765749445769,0.04709806855468036,0.05736894164193862,0.9828615656789031,0.9828503842539942,0.9828615656789031,Adult,Race,Valid,{132.9},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,45.0,34.0
rw1,pr2,eop3,-,-0.05194917184601869,0.7879514391594831,0.014579765749445769,0.04709806855468036,0.05736894164193862,0.9828615656789031,0.9828503842539942,0.9828615656789031,Adult,Race,Valid,{115.54},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,45.0,33.0
rw1,-,eop2,Random Forest,-0.05092089421105725,0.7912726254151605,0.015477708082755098,0.04907630792164381,0.061325420375865525,0.9819770013268465,0.9819747318165015,0.9819770013268465,Adult,Race,Valid,{3.78},,1.0,0.6240296610700021,-0.09771362793270641,0.11944116628273818,-0.04606537462250091,-0.03685797688837422,2,47.0,22.0
di1,pr2,eop3,-,-0.05446210666753443,0.7726849839734883,0.01887584168418407,0.05276238991490208,0.0781404549950544,0.9793233082706767,0.9794505997255667,0.9793233082706767,Adult,Race,Valid,{122.0},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,48.0,32.0
di1,-,eop2,Naive Bayes,0.029675653249162076,1.123595600791478,0.022880357720896798,0.10229262811621737,0.076162215628091,0.9679345422379478,0.9678568515995993,0.9679345422379478,Adult,Race,Valid,{8.42},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,4,49.0,27.0
-,-,eop1,Naive Bayes,0.010251862939702566,1.0439204260302235,0.02742417608691862,0.09957044745757015,0.10187932739861527,0.9658337019018134,0.9656204515567028,0.9658337019018134,Adult,Race,Valid,{0.09},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,4,50.0,29.0
rw1,-,eop2,Naive Bayes,0.010251862939702566,1.0439204260302235,0.027424176086918623,0.09957044745757015,0.10187932739861527,0.9658337019018134,0.9656204515567028,0.9658337019018134,Adult,Race,Valid,{0.14},,1.0,0.6240296610700021,-0.09771362793270641,0.0945244623995769,-0.12315440959591817,-0.130780922052544,4,51.0,30.0
di1,-,eop2,Logistic Regression,-0.11828324818587097,0.5448844357635628,0.004416226979616396,-0.08308344273244435,-0.17560975609756102,0.9949137549756745,0.9949158175574446,0.9949137549756745,Adult,Race,Valid,{8.05},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,52.0,28.0
-,-,eop1,Random Forest,-0.09415292829601893,0.6513426170750337,0.03496911265196063,0.09939539311811471,0.12903225806451613,0.9528969482529854,0.9525638155259085,0.9528969482529854,Adult,Sex,Valid,{2.72},,1.0,0.3679773460022858,-0.19595914718965035,0.12068545958023832,-0.051388094443963514,-0.012302951323310829,2,53.0,23.0
-,-,eop1,Logistic Regression,-0.11986552666688363,0.5387963415092213,0.0046383712464823125,-0.08796149151293216,-0.18536585365853664,0.9946926138876603,0.9946957221720029,0.9946926138876603,Adult,Race,Valid,{1.8},,1.0,0.6240296610700021,-0.09771362793270641,0.13325527745151644,0.028996628191760833,0.05485995512774122,2,54.0,25.0
